Metabolite Clone1 Clone2 log2FC plotContrast
0.581/248.96141 AC9.3 E30 -0.66994 "AC9.3 vs E30"
0.581/248.96141 AC9.1 AC9.3 -1.5324 "AC9.1 vs AC9.3"
0.581/248.96141 AC9.2 AC9.3 -1.2562 "AC9.2 vs AC9.3"
0.581/248.96141 AC9.1 AC9.2 -0.27619 "AC9.1 vs AC9.2"
0.555/249.04359 AC9.1 E30 0.72128 "AC9.1 vs E30"
0.555/249.04359 AC9.2 E30 1.0666 "AC9.2 vs E30"
0.555/249.04359 AC9.3 E30 0.94293 "AC9.3 vs E30"
0.555/249.04359 AC9.1 AC9.3 -0.22166 "AC9.1 vs AC9.3"
0.555/249.04359 AC9.2 AC9.3 0.12366 "AC9.2 vs AC9.3"
0.555/249.04359 AC9.1 AC9.2 -0.34532 "AC9.1 vs AC9.2"
2.139/249.13535 AC9.1 E30 0.87008 "AC9.1 vs E30"
2.139/249.13535 AC9.2 E30 0.93215 "AC9.2 vs E30"
2.139/249.13535 AC9.3 E30 -0.24103 "AC9.3 vs E30"
2.139/249.13535 AC9.1 AC9.3 1.1111 "AC9.1 vs AC9.3"
2.139/249.13535 AC9.2 AC9.3 1.1732 "AC9.2 vs AC9.3"
2.139/249.13535 AC9.1 AC9.2 -0.06207 "AC9.1 vs AC9.2"
4.171/249.18534 AC9.1 E30 0.79725 "AC9.1 vs E30"
4.171/249.18534 AC9.2 E30 0.86489 "AC9.2 vs E30"
4.171/249.18534 AC9.3 E30 3.7971 "AC9.3 vs E30"
4.171/249.18534 AC9.1 AC9.3 -2.9998 "AC9.1 vs AC9.3"
4.171/249.18534 AC9.2 AC9.3 -2.9322 "AC9.2 vs AC9.3"
4.171/249.18534 AC9.1 AC9.2 -0.06764 "AC9.1 vs AC9.2"
5.293/249.18700 AC9.1 E30 6.4912 "AC9.1 vs E30"
5.293/249.18700 AC9.2 E30 8.6631 "AC9.2 vs E30"
5.293/249.18700 AC9.3 E30 6.6737 "AC9.3 vs E30"
5.293/249.18700 AC9.1 AC9.3 -0.18258 "AC9.1 vs AC9.3"
5.293/249.18700 AC9.2 AC9.3 1.9893 "AC9.2 vs AC9.3"
5.293/249.18700 AC9.1 AC9.2 -2.1719 "AC9.1 vs AC9.2"
0.619/250.00060 AC9.1 E30 -0.59425 "AC9.1 vs E30"
0.619/250.00060 AC9.2 E30 0.12191 "AC9.2 vs E30"
0.619/250.00060 AC9.3 E30 -1.2568 "AC9.3 vs E30"
0.619/250.00060 AC9.1 AC9.3 0.66254 "AC9.1 vs AC9.3"
0.619/250.00060 AC9.2 AC9.3 1.3787 "AC9.2 vs AC9.3"
0.619/250.00060 AC9.1 AC9.2 -0.71616 "AC9.1 vs AC9.2"
0.557/250.02997 AC9.1 E30 -0.15109 "AC9.1 vs E30"
0.557/250.02997 AC9.2 E30 0.070968 "AC9.2 vs E30"
0.557/250.02997 AC9.3 E30 0.23174 "AC9.3 vs E30"
0.557/250.02997 AC9.1 AC9.3 -0.38283 "AC9.1 vs AC9.3"
0.557/250.02997 AC9.2 AC9.3 -0.16077 "AC9.2 vs AC9.3"
0.557/250.02997 AC9.1 AC9.2 -0.22206 "AC9.1 vs AC9.2"
0.819/250.07208 AC9.1 E30 -0.94588 "AC9.1 vs E30"
0.819/250.07208 AC9.2 E30 -0.4397 "AC9.2 vs E30"
0.819/250.07208 AC9.3 E30 -2.3655 "AC9.3 vs E30"
0.819/250.07208 AC9.1 AC9.3 1.4196 "AC9.1 vs AC9.3"
0.819/250.07208 AC9.2 AC9.3 1.9258 "AC9.2 vs AC9.3"
0.819/250.07208 AC9.1 AC9.2 -0.50618 "AC9.1 vs AC9.2"
2.835/251.09002 AC9.1 E30 -1.0382 "AC9.1 vs E30"
2.835/251.09002 AC9.2 E30 -0.54977 "AC9.2 vs E30"
2.835/251.09002 AC9.3 E30 -0.64028 "AC9.3 vs E30"
2.835/251.09002 AC9.1 AC9.3 -0.39787 "AC9.1 vs AC9.3"
2.835/251.09002 AC9.2 AC9.3 0.090508 "AC9.2 vs AC9.3"
2.835/251.09002 AC9.1 AC9.2 -0.48838 "AC9.1 vs AC9.2"
1.605/251.09696 AC9.1 E30 1.3215 "AC9.1 vs E30"
1.605/251.09696 AC9.2 E30 1.6764 "AC9.2 vs E30"
1.605/251.09696 AC9.3 E30 1.8161 "AC9.3 vs E30"
1.605/251.09696 AC9.1 AC9.3 -0.49453 "AC9.1 vs AC9.3"
1.605/251.09696 AC9.2 AC9.3 -0.13969 "AC9.2 vs AC9.3"
1.605/251.09696 AC9.1 AC9.2 -0.35484 "AC9.1 vs AC9.2"
1.314/251.11404 AC9.1 E30 -0.13058 "AC9.1 vs E30"
1.314/251.11404 AC9.2 E30 -0.063102 "AC9.2 vs E30"
1.314/251.11404 AC9.3 E30 -0.3271 "AC9.3 vs E30"
1.314/251.11404 AC9.1 AC9.3 0.19652 "AC9.1 vs AC9.3"
1.314/251.11404 AC9.2 AC9.3 0.264 "AC9.2 vs AC9.3"
1.314/251.11404 AC9.1 AC9.2 -0.067475 "AC9.1 vs AC9.2"
2.735/251.13980 AC9.1 E30 1.794 "AC9.1 vs E30"
2.735/251.13980 AC9.2 E30 1.1606 "AC9.2 vs E30"
2.735/251.13980 AC9.3 E30 0.27962 "AC9.3 vs E30"
2.735/251.13980 AC9.1 AC9.3 1.5144 "AC9.1 vs AC9.3"
2.735/251.13980 AC9.2 AC9.3 0.88101 "AC9.2 vs AC9.3"
2.735/251.13980 AC9.1 AC9.2 0.63339 "AC9.1 vs AC9.2"
0.565/251.99525 AC9.1 E30 -0.91056 "AC9.1 vs E30"
0.565/251.99525 AC9.2 E30 -0.42028 "AC9.2 vs E30"
0.565/251.99525 AC9.3 E30 -0.09758 "AC9.3 vs E30"
0.565/251.99525 AC9.1 AC9.3 -0.81298 "AC9.1 vs AC9.3"
0.565/251.99525 AC9.2 AC9.3 -0.3227 "AC9.2 vs AC9.3"
0.565/251.99525 AC9.1 AC9.2 -0.49029 "AC9.1 vs AC9.2"
0.577/252.04557 AC9.1 E30 -1.0478 "AC9.1 vs E30"
0.577/252.04557 AC9.2 E30 -0.61168 "AC9.2 vs E30"
0.577/252.04557 AC9.3 E30 0.2053 "AC9.3 vs E30"
0.577/252.04557 AC9.1 AC9.3 -1.2531 "AC9.1 vs AC9.3"
0.577/252.04557 AC9.2 AC9.3 -0.81699 "AC9.2 vs AC9.3"
0.577/252.04557 AC9.1 AC9.2 -0.43611 "AC9.1 vs AC9.2"
0.819/252.10114 AC9.1 E30 -0.93087 "AC9.1 vs E30"
0.819/252.10114 AC9.2 E30 -1.1955 "AC9.2 vs E30"
0.819/252.10114 AC9.3 E30 -0.29081 "AC9.3 vs E30"
0.819/252.10114 AC9.1 AC9.3 -0.64006 "AC9.1 vs AC9.3"
0.819/252.10114 AC9.2 AC9.3 -0.90472 "AC9.2 vs AC9.3"
0.819/252.10114 AC9.1 AC9.2 0.26466 "AC9.1 vs AC9.2"
0.562/252.97690 AC9.1 E30 -0.90407 "AC9.1 vs E30"
0.562/252.97690 AC9.2 E30 -0.25968 "AC9.2 vs E30"
0.562/252.97690 AC9.3 E30 -0.02548 "AC9.3 vs E30"
0.562/252.97690 AC9.1 AC9.3 -0.87859 "AC9.1 vs AC9.3"
0.562/252.97690 AC9.2 AC9.3 -0.2342 "AC9.2 vs AC9.3"
0.562/252.97690 AC9.1 AC9.2 -0.64439 "AC9.1 vs AC9.2"
0.583/252.99267 AC9.1 E30 -0.52048 "AC9.1 vs E30"
0.583/252.99267 AC9.2 E30 0.014833 "AC9.2 vs E30"
0.583/252.99267 AC9.3 E30 0.053306 "AC9.3 vs E30"
0.583/252.99267 AC9.1 AC9.3 -0.57378 "AC9.1 vs AC9.3"
0.583/252.99267 AC9.2 AC9.3 -0.038473 "AC9.2 vs AC9.3"
0.583/252.99267 AC9.1 AC9.2 -0.53531 "AC9.1 vs AC9.2"
2.361/253.02891 AC9.1 E30 2.2749 "AC9.1 vs E30"
2.361/253.02891 AC9.2 E30 2.3178 "AC9.2 vs E30"
2.361/253.02891 AC9.3 E30 0.94791 "AC9.3 vs E30"
2.361/253.02891 AC9.1 AC9.3 1.327 "AC9.1 vs AC9.3"
2.361/253.02891 AC9.2 AC9.3 1.3699 "AC9.2 vs AC9.3"
2.361/253.02891 AC9.1 AC9.2 -0.042898 "AC9.1 vs AC9.2"
0.564/253.09235 AC9.1 E30 -0.59071 "AC9.1 vs E30"
0.564/253.09235 AC9.2 E30 -0.46211 "AC9.2 vs E30"
0.564/253.09235 AC9.3 E30 0.5285 "AC9.3 vs E30"
0.564/253.09235 AC9.1 AC9.3 -1.1192 "AC9.1 vs AC9.3"
0.564/253.09235 AC9.2 AC9.3 -0.99061 "AC9.2 vs AC9.3"
0.564/253.09235 AC9.1 AC9.2 -0.1286 "AC9.1 vs AC9.2"
0.576/253.11798 AC9.1 E30 0.16319 "AC9.1 vs E30"
0.576/253.11798 AC9.2 E30 0.16509 "AC9.2 vs E30"
0.576/253.11798 AC9.3 E30 0.23717 "AC9.3 vs E30"
0.576/253.11798 AC9.1 AC9.3 -0.073976 "AC9.1 vs AC9.3"
0.576/253.11798 AC9.2 AC9.3 -0.072082 "AC9.2 vs AC9.3"
0.576/253.11798 AC9.1 AC9.2 -0.0018938 "AC9.1 vs AC9.2"
0.752/253.12781 AC9.1 E30 2.117 "AC9.1 vs E30"
0.752/253.12781 AC9.2 E30 -0.32064 "AC9.2 vs E30"
0.752/253.12781 AC9.3 E30 0.12743 "AC9.3 vs E30"
0.752/253.12781 AC9.1 AC9.3 1.9895 "AC9.1 vs AC9.3"
0.752/253.12781 AC9.2 AC9.3 -0.44807 "AC9.2 vs AC9.3"
0.752/253.12781 AC9.1 AC9.2 2.4376 "AC9.1 vs AC9.2"
0.609/253.50234 AC9.1 E30 -0.083525 "AC9.1 vs E30"
0.609/253.50234 AC9.2 E30 -0.14232 "AC9.2 vs E30"
0.609/253.50234 AC9.3 E30 -0.23242 "AC9.3 vs E30"
0.609/253.50234 AC9.1 AC9.3 0.14889 "AC9.1 vs AC9.3"
0.609/253.50234 AC9.2 AC9.3 0.090096 "AC9.2 vs AC9.3"
0.609/253.50234 AC9.1 AC9.2 0.058798 "AC9.1 vs AC9.2"
0.751/253.99921 AC9.1 E30 -0.18977 "AC9.1 vs E30"
0.751/253.99921 AC9.2 E30 -0.19248 "AC9.2 vs E30"
0.751/253.99921 AC9.3 E30 0.40559 "AC9.3 vs E30"
0.751/253.99921 AC9.1 AC9.3 -0.59536 "AC9.1 vs AC9.3"
0.751/253.99921 AC9.2 AC9.3 -0.59807 "AC9.2 vs AC9.3"
0.751/253.99921 AC9.1 AC9.2 0.0027122 "AC9.1 vs AC9.2"
0.561/254.03549 AC9.1 E30 -0.45231 "AC9.1 vs E30"
0.561/254.03549 AC9.2 E30 -0.77445 "AC9.2 vs E30"
0.561/254.03549 AC9.3 E30 0.21729 "AC9.3 vs E30"
0.561/254.03549 AC9.1 AC9.3 -0.6696 "AC9.1 vs AC9.3"
0.561/254.03549 AC9.2 AC9.3 -0.99174 "AC9.2 vs AC9.3"
0.561/254.03549 AC9.1 AC9.2 0.32214 "AC9.1 vs AC9.2"
0.552/254.96746 AC9.1 E30 -1.2595 "AC9.1 vs E30"
0.552/254.96746 AC9.2 E30 -0.43092 "AC9.2 vs E30"
0.552/254.96746 AC9.3 E30 -0.15562 "AC9.3 vs E30"
0.552/254.96746 AC9.1 AC9.3 -1.1039 "AC9.1 vs AC9.3"
0.552/254.96746 AC9.2 AC9.3 -0.2753 "AC9.2 vs AC9.3"
0.552/254.96746 AC9.1 AC9.2 -0.82859 "AC9.1 vs AC9.2"
0.585/254.99836 AC9.1 E30 -1.3555 "AC9.1 vs E30"
0.585/254.99836 AC9.2 E30 -1.3915 "AC9.2 vs E30"
0.585/254.99836 AC9.3 E30 -0.43109 "AC9.3 vs E30"
0.585/254.99836 AC9.1 AC9.3 -0.92437 "AC9.1 vs AC9.3"
0.585/254.99836 AC9.2 AC9.3 -0.96041 "AC9.2 vs AC9.3"
0.585/254.99836 AC9.1 AC9.2 0.03604 "AC9.1 vs AC9.2"
2.684/255.12330 AC9.1 E30 -0.16685 "AC9.1 vs E30"
2.684/255.12330 AC9.2 E30 -0.70326 "AC9.2 vs E30"
2.684/255.12330 AC9.3 E30 0.4501 "AC9.3 vs E30"
2.684/255.12330 AC9.1 AC9.3 -0.61695 "AC9.1 vs AC9.3"
2.684/255.12330 AC9.2 AC9.3 -1.1534 "AC9.2 vs AC9.3"
2.684/255.12330 AC9.1 AC9.2 0.53641 "AC9.1 vs AC9.2"
0.577/255.13196 AC9.1 E30 0.052435 "AC9.1 vs E30"
0.577/255.13196 AC9.2 E30 0.41161 "AC9.2 vs E30"
0.577/255.13196 AC9.3 E30 0.17694 "AC9.3 vs E30"
0.577/255.13196 AC9.1 AC9.3 -0.12451 "AC9.1 vs AC9.3"
0.577/255.13196 AC9.2 AC9.3 0.23466 "AC9.2 vs AC9.3"
0.577/255.13196 AC9.1 AC9.2 -0.35917 "AC9.1 vs AC9.2"
0.809/255.14559 AC9.1 E30 1.385 "AC9.1 vs E30"
0.809/255.14559 AC9.2 E30 1.517 "AC9.2 vs E30"
0.809/255.14559 AC9.3 E30 0.56717 "AC9.3 vs E30"
0.809/255.14559 AC9.1 AC9.3 0.81782 "AC9.1 vs AC9.3"
0.809/255.14559 AC9.2 AC9.3 0.94981 "AC9.2 vs AC9.3"
0.809/255.14559 AC9.1 AC9.2 -0.13199 "AC9.1 vs AC9.2"
0.544/255.95448 AC9.1 E30 -0.35991 "AC9.1 vs E30"
0.544/255.95448 AC9.2 E30 0.21088 "AC9.2 vs E30"
0.544/255.95448 AC9.3 E30 0.31675 "AC9.3 vs E30"
0.544/255.95448 AC9.1 AC9.3 -0.67667 "AC9.1 vs AC9.3"
0.544/255.95448 AC9.2 AC9.3 -0.10588 "AC9.2 vs AC9.3"
0.544/255.95448 AC9.1 AC9.2 -0.57079 "AC9.1 vs AC9.2"
0.561/256.06079 AC9.1 E30 -0.91367 "AC9.1 vs E30"
0.561/256.06079 AC9.2 E30 -1.02 "AC9.2 vs E30"
0.561/256.06079 AC9.3 E30 -0.45152 "AC9.3 vs E30"
0.561/256.06079 AC9.1 AC9.3 -0.46215 "AC9.1 vs AC9.3"
0.561/256.06079 AC9.2 AC9.3 -0.56849 "AC9.2 vs AC9.3"
0.561/256.06079 AC9.1 AC9.2 0.10634 "AC9.1 vs AC9.2"
0.580/256.07948 AC9.1 E30 0.13291 "AC9.1 vs E30"
0.580/256.07948 AC9.2 E30 0.613 "AC9.2 vs E30"
0.580/256.07948 AC9.3 E30 0.57995 "AC9.3 vs E30"
0.580/256.07948 AC9.1 AC9.3 -0.44704 "AC9.1 vs AC9.3"
0.580/256.07948 AC9.2 AC9.3 0.033052 "AC9.2 vs AC9.3"
0.580/256.07948 AC9.1 AC9.2 -0.48009 "AC9.1 vs AC9.2"
1.135/256.09381 AC9.1 E30 0.33507 "AC9.1 vs E30"
1.135/256.09381 AC9.2 E30 0.055328 "AC9.2 vs E30"
1.135/256.09381 AC9.3 E30 0.13097 "AC9.3 vs E30"
1.135/256.09381 AC9.1 AC9.3 0.2041 "AC9.1 vs AC9.3"
1.135/256.09381 AC9.2 AC9.3 -0.075641 "AC9.2 vs AC9.3"
1.135/256.09381 AC9.1 AC9.2 0.27974 "AC9.1 vs AC9.2"
0.729/257.07622 AC9.1 E30 0.66347 "AC9.1 vs E30"
0.729/257.07622 AC9.2 E30 1.2385 "AC9.2 vs E30"
0.729/257.07622 AC9.3 E30 0.96151 "AC9.3 vs E30"
0.729/257.07622 AC9.1 AC9.3 -0.29804 "AC9.1 vs AC9.3"
0.729/257.07622 AC9.2 AC9.3 0.277 "AC9.2 vs AC9.3"
0.729/257.07622 AC9.1 AC9.2 -0.57504 "AC9.1 vs AC9.2"
0.473/257.07655 AC9.1 E30 -0.27771 "AC9.1 vs E30"
0.473/257.07655 AC9.2 E30 0.027072 "AC9.2 vs E30"
0.473/257.07655 AC9.3 E30 -0.37003 "AC9.3 vs E30"
0.473/257.07655 AC9.1 AC9.3 0.092316 "AC9.1 vs AC9.3"
0.473/257.07655 AC9.2 AC9.3 0.3971 "AC9.2 vs AC9.3"
0.473/257.07655 AC9.1 AC9.2 -0.30478 "AC9.1 vs AC9.2"
1.855/257.07695 AC9.1 E30 1.2055 "AC9.1 vs E30"
1.855/257.07695 AC9.2 E30 0.59084 "AC9.2 vs E30"
1.855/257.07695 AC9.3 E30 0.51839 "AC9.3 vs E30"
1.855/257.07695 AC9.1 AC9.3 0.68715 "AC9.1 vs AC9.3"
1.855/257.07695 AC9.2 AC9.3 0.072457 "AC9.2 vs AC9.3"
1.855/257.07695 AC9.1 AC9.2 0.61469 "AC9.1 vs AC9.2"
1.526/257.07773 AC9.1 E30 0.31596 "AC9.1 vs E30"
1.526/257.07773 AC9.2 E30 0.03134 "AC9.2 vs E30"
1.526/257.07773 AC9.3 E30 -0.25932 "AC9.3 vs E30"
1.526/257.07773 AC9.1 AC9.3 0.57528 "AC9.1 vs AC9.3"
1.526/257.07773 AC9.2 AC9.3 0.29066 "AC9.2 vs AC9.3"
1.526/257.07773 AC9.1 AC9.2 0.28462 "AC9.1 vs AC9.2"
0.926/257.07856 AC9.1 E30 0.35605 "AC9.1 vs E30"
0.926/257.07856 AC9.2 E30 -0.098507 "AC9.2 vs E30"
0.926/257.07856 AC9.3 E30 -0.14888 "AC9.3 vs E30"
0.926/257.07856 AC9.1 AC9.3 0.50493 "AC9.1 vs AC9.3"
0.926/257.07856 AC9.2 AC9.3 0.05037 "AC9.2 vs AC9.3"
0.926/257.07856 AC9.1 AC9.2 0.45456 "AC9.1 vs AC9.2"
2.885/257.10369 AC9.1 E30 -0.35519 "AC9.1 vs E30"
2.885/257.10369 AC9.2 E30 0.15639 "AC9.2 vs E30"
2.885/257.10369 AC9.3 E30 -0.32564 "AC9.3 vs E30"
2.885/257.10369 AC9.1 AC9.3 -0.029549 "AC9.1 vs AC9.3"
2.885/257.10369 AC9.2 AC9.3 0.48203 "AC9.2 vs AC9.3"
2.885/257.10369 AC9.1 AC9.2 -0.51158 "AC9.1 vs AC9.2"
1.304/258.05490 AC9.1 E30 1.2726 "AC9.1 vs E30"
1.304/258.05490 AC9.2 E30 0.53327 "AC9.2 vs E30"
1.304/258.05490 AC9.3 E30 0.13197 "AC9.3 vs E30"
1.304/258.05490 AC9.1 AC9.3 1.1406 "AC9.1 vs AC9.3"
1.304/258.05490 AC9.2 AC9.3 0.4013 "AC9.2 vs AC9.3"
1.304/258.05490 AC9.1 AC9.2 0.73934 "AC9.1 vs AC9.2"
1.017/258.06187 AC9.1 E30 -0.59081 "AC9.1 vs E30"
1.017/258.06187 AC9.2 E30 -0.51035 "AC9.2 vs E30"
1.017/258.06187 AC9.3 E30 -0.70157 "AC9.3 vs E30"
1.017/258.06187 AC9.1 AC9.3 0.11076 "AC9.1 vs AC9.3"
1.017/258.06187 AC9.2 AC9.3 0.19122 "AC9.2 vs AC9.3"
1.017/258.06187 AC9.1 AC9.2 -0.080464 "AC9.1 vs AC9.2"
0.599/258.08262 AC9.1 E30 -0.11819 "AC9.1 vs E30"
0.599/258.08262 AC9.2 E30 -0.015223 "AC9.2 vs E30"
0.599/258.08262 AC9.3 E30 0.23671 "AC9.3 vs E30"
0.599/258.08262 AC9.1 AC9.3 -0.3549 "AC9.1 vs AC9.3"
0.599/258.08262 AC9.2 AC9.3 -0.25193 "AC9.2 vs AC9.3"
0.599/258.08262 AC9.1 AC9.2 -0.10297 "AC9.1 vs AC9.2"
2.151/258.09181 AC9.1 E30 0.80264 "AC9.1 vs E30"
2.151/258.09181 AC9.2 E30 0.0058299 "AC9.2 vs E30"
2.151/258.09181 AC9.3 E30 1.2243 "AC9.3 vs E30"
2.151/258.09181 AC9.1 AC9.3 -0.42167 "AC9.1 vs AC9.3"
2.151/258.09181 AC9.2 AC9.3 -1.2185 "AC9.2 vs AC9.3"
2.151/258.09181 AC9.1 AC9.2 0.79681 "AC9.1 vs AC9.2"
0.848/258.14558 AC9.1 E30 0.39584 "AC9.1 vs E30"
0.848/258.14558 AC9.2 E30 0.19558 "AC9.2 vs E30"
0.848/258.14558 AC9.3 E30 0.25988 "AC9.3 vs E30"
0.848/258.14558 AC9.1 AC9.3 0.13596 "AC9.1 vs AC9.3"
0.848/258.14558 AC9.2 AC9.3 -0.064302 "AC9.2 vs AC9.3"
0.848/258.14558 AC9.1 AC9.2 0.20026 "AC9.1 vs AC9.2"
1.028/258.18149 AC9.1 E30 1.0803 "AC9.1 vs E30"
1.028/258.18149 AC9.2 E30 0.12759 "AC9.2 vs E30"
1.028/258.18149 AC9.3 E30 -0.14031 "AC9.3 vs E30"
1.028/258.18149 AC9.1 AC9.3 1.2207 "AC9.1 vs AC9.3"
1.028/258.18149 AC9.2 AC9.3 0.2679 "AC9.2 vs AC9.3"
1.028/258.18149 AC9.1 AC9.2 0.95276 "AC9.1 vs AC9.2"
0.631/258.98299 AC9.1 E30 -0.68159 "AC9.1 vs E30"
0.631/258.98299 AC9.2 E30 -0.19159 "AC9.2 vs E30"
0.631/258.98299 AC9.3 E30 0.2501 "AC9.3 vs E30"
0.631/258.98299 AC9.1 AC9.3 -0.93169 "AC9.1 vs AC9.3"
0.631/258.98299 AC9.2 AC9.3 -0.44169 "AC9.2 vs AC9.3"
0.631/258.98299 AC9.1 AC9.2 -0.49 "AC9.1 vs AC9.2"
0.877/258.98382 AC9.1 E30 -0.086036 "AC9.1 vs E30"
0.877/258.98382 AC9.2 E30 0.24778 "AC9.2 vs E30"
0.877/258.98382 AC9.3 E30 0.50502 "AC9.3 vs E30"
0.877/258.98382 AC9.1 AC9.3 -0.59106 "AC9.1 vs AC9.3"
0.877/258.98382 AC9.2 AC9.3 -0.25724 "AC9.2 vs AC9.3"
0.877/258.98382 AC9.1 AC9.2 -0.33382 "AC9.1 vs AC9.2"
0.469/259.02310 AC9.1 E30 -0.8715 "AC9.1 vs E30"
0.469/259.02310 AC9.2 E30 -0.72455 "AC9.2 vs E30"
0.469/259.02310 AC9.3 E30 -0.58809 "AC9.3 vs E30"
0.469/259.02310 AC9.1 AC9.3 -0.28341 "AC9.1 vs AC9.3"
0.469/259.02310 AC9.2 AC9.3 -0.13647 "AC9.2 vs AC9.3"
0.469/259.02310 AC9.1 AC9.2 -0.14694 "AC9.1 vs AC9.2"
0.712/259.05724 AC9.1 E30 0.11223 "AC9.1 vs E30"
0.712/259.05724 AC9.2 E30 -0.029695 "AC9.2 vs E30"
0.712/259.05724 AC9.3 E30 0.37743 "AC9.3 vs E30"
0.712/259.05724 AC9.1 AC9.3 -0.2652 "AC9.1 vs AC9.3"
0.712/259.05724 AC9.2 AC9.3 -0.40713 "AC9.2 vs AC9.3"
0.712/259.05724 AC9.1 AC9.2 0.14193 "AC9.1 vs AC9.2"
0.600/259.06470 AC9.1 E30 0.0013923 "AC9.1 vs E30"
0.600/259.06470 AC9.2 E30 -0.25121 "AC9.2 vs E30"
0.600/259.06470 AC9.3 E30 -0.42581 "AC9.3 vs E30"
0.600/259.06470 AC9.1 AC9.3 0.4272 "AC9.1 vs AC9.3"
0.600/259.06470 AC9.2 AC9.3 0.17459 "AC9.2 vs AC9.3"
0.600/259.06470 AC9.1 AC9.2 0.2526 "AC9.1 vs AC9.2"
0.835/259.07558 AC9.1 E30 -0.12093 "AC9.1 vs E30"
0.835/259.07558 AC9.2 E30 -0.33661 "AC9.2 vs E30"
0.835/259.07558 AC9.3 E30 -0.15212 "AC9.3 vs E30"
0.835/259.07558 AC9.1 AC9.3 0.031188 "AC9.1 vs AC9.3"
0.835/259.07558 AC9.2 AC9.3 -0.18449 "AC9.2 vs AC9.3"
0.835/259.07558 AC9.1 AC9.2 0.21568 "AC9.1 vs AC9.2"
0.681/259.12956 AC9.1 E30 0.40399 "AC9.1 vs E30"
0.681/259.12956 AC9.2 E30 -0.82853 "AC9.2 vs E30"
0.681/259.12956 AC9.3 E30 0.32791 "AC9.3 vs E30"
0.681/259.12956 AC9.1 AC9.3 0.07608 "AC9.1 vs AC9.3"
0.681/259.12956 AC9.2 AC9.3 -1.1564 "AC9.2 vs AC9.3"
0.681/259.12956 AC9.1 AC9.2 1.2325 "AC9.1 vs AC9.2"
0.577/259.13084 AC9.1 E30 0.23746 "AC9.1 vs E30"
0.577/259.13084 AC9.2 E30 0.0094962 "AC9.2 vs E30"
0.577/259.13084 AC9.3 E30 0.73154 "AC9.3 vs E30"
0.577/259.13084 AC9.1 AC9.3 -0.49407 "AC9.1 vs AC9.3"
0.577/259.13084 AC9.2 AC9.3 -0.72204 "AC9.2 vs AC9.3"
0.577/259.13084 AC9.1 AC9.2 0.22797 "AC9.1 vs AC9.2"
2.131/259.13815 AC9.1 E30 -0.080698 "AC9.1 vs E30"
2.131/259.13815 AC9.2 E30 -0.14125 "AC9.2 vs E30"
2.131/259.13815 AC9.3 E30 -0.075169 "AC9.3 vs E30"
2.131/259.13815 AC9.1 AC9.3 -0.0055286 "AC9.1 vs AC9.3"
2.131/259.13815 AC9.2 AC9.3 -0.066082 "AC9.2 vs AC9.3"
2.131/259.13815 AC9.1 AC9.2 0.060553 "AC9.1 vs AC9.2"
0.619/260.02327 AC9.1 E30 -0.24474 "AC9.1 vs E30"
0.619/260.02327 AC9.2 E30 -0.37217 "AC9.2 vs E30"
0.619/260.02327 AC9.3 E30 -0.16307 "AC9.3 vs E30"
0.619/260.02327 AC9.1 AC9.3 -0.081669 "AC9.1 vs AC9.3"
0.619/260.02327 AC9.2 AC9.3 -0.20911 "AC9.2 vs AC9.3"
0.619/260.02327 AC9.1 AC9.2 0.12744 "AC9.1 vs AC9.2"
1.950/260.05314 AC9.1 E30 0.49575 "AC9.1 vs E30"
1.950/260.05314 AC9.2 E30 0.092959 "AC9.2 vs E30"
1.950/260.05314 AC9.3 E30 0.33611 "AC9.3 vs E30"
1.950/260.05314 AC9.1 AC9.3 0.15964 "AC9.1 vs AC9.3"
1.950/260.05314 AC9.2 AC9.3 -0.24315 "AC9.2 vs AC9.3"
1.950/260.05314 AC9.1 AC9.2 0.40279 "AC9.1 vs AC9.2"
0.926/260.07094 AC9.1 E30 0.43033 "AC9.1 vs E30"
0.926/260.07094 AC9.2 E30 0.13019 "AC9.2 vs E30"
0.926/260.07094 AC9.3 E30 -0.80772 "AC9.3 vs E30"
0.926/260.07094 AC9.1 AC9.3 1.2381 "AC9.1 vs AC9.3"
0.926/260.07094 AC9.2 AC9.3 0.93791 "AC9.2 vs AC9.3"
0.926/260.07094 AC9.1 AC9.2 0.30014 "AC9.1 vs AC9.2"
0.460/260.25853 AC9.1 E30 2.1127 "AC9.1 vs E30"
0.460/260.25853 AC9.2 E30 2.4668 "AC9.2 vs E30"
0.460/260.25853 AC9.3 E30 1.6821 "AC9.3 vs E30"
0.460/260.25853 AC9.1 AC9.3 0.43066 "AC9.1 vs AC9.3"
0.460/260.25853 AC9.2 AC9.3 0.78475 "AC9.2 vs AC9.3"
0.460/260.25853 AC9.1 AC9.2 -0.35408 "AC9.1 vs AC9.2"
0.460/261.07349 AC9.1 E30 1.6912 "AC9.1 vs E30"
0.460/261.07349 AC9.2 E30 1.911 "AC9.2 vs E30"
0.460/261.07349 AC9.3 E30 1.1553 "AC9.3 vs E30"
0.460/261.07349 AC9.1 AC9.3 0.53591 "AC9.1 vs AC9.3"
0.460/261.07349 AC9.2 AC9.3 0.75564 "AC9.2 vs AC9.3"
0.460/261.07349 AC9.1 AC9.2 -0.21973 "AC9.1 vs AC9.2"
2.310/261.12518 AC9.1 E30 0.26354 "AC9.1 vs E30"
