Metabolite Clone1 Clone2 log2FC plotContrast
2.747/1103.53891 AC9.1 AC9.3 0.89291 "AC9.1 vs AC9.3"
2.747/1103.53891 AC9.2 AC9.3 -1.1702 "AC9.2 vs AC9.3"
2.747/1103.53891 AC9.1 AC9.2 2.0631 "AC9.1 vs AC9.2"
2.935/1103.54452 AC9.1 E30 0.35226 "AC9.1 vs E30"
2.935/1103.54452 AC9.2 E30 0.32114 "AC9.2 vs E30"
2.935/1103.54452 AC9.3 E30 0.3112 "AC9.3 vs E30"
2.935/1103.54452 AC9.1 AC9.3 0.041052 "AC9.1 vs AC9.3"
2.935/1103.54452 AC9.2 AC9.3 0.0099319 "AC9.2 vs AC9.3"
2.935/1103.54452 AC9.1 AC9.2 0.03112 "AC9.1 vs AC9.2"
2.936/1103.87793 AC9.1 E30 0.40269 "AC9.1 vs E30"
2.936/1103.87793 AC9.2 E30 0.24305 "AC9.2 vs E30"
2.936/1103.87793 AC9.3 E30 0.27312 "AC9.3 vs E30"
2.936/1103.87793 AC9.1 AC9.3 0.12956 "AC9.1 vs AC9.3"
2.936/1103.87793 AC9.2 AC9.3 -0.030073 "AC9.2 vs AC9.3"
2.936/1103.87793 AC9.1 AC9.2 0.15964 "AC9.1 vs AC9.2"
2.936/1104.21144 AC9.1 E30 0.093854 "AC9.1 vs E30"
2.936/1104.21144 AC9.2 E30 -0.068153 "AC9.2 vs E30"
2.936/1104.21144 AC9.3 E30 0.018487 "AC9.3 vs E30"
2.936/1104.21144 AC9.1 AC9.3 0.075367 "AC9.1 vs AC9.3"
2.936/1104.21144 AC9.2 AC9.3 -0.08664 "AC9.2 vs AC9.3"
2.936/1104.21144 AC9.1 AC9.2 0.16201 "AC9.1 vs AC9.2"
2.944/1104.54208 AC9.1 E30 -0.18156 "AC9.1 vs E30"
2.944/1104.54208 AC9.2 E30 -0.27187 "AC9.2 vs E30"
2.944/1104.54208 AC9.3 E30 -0.22503 "AC9.3 vs E30"
2.944/1104.54208 AC9.1 AC9.3 0.043473 "AC9.1 vs AC9.3"
2.944/1104.54208 AC9.2 AC9.3 -0.04684 "AC9.2 vs AC9.3"
2.944/1104.54208 AC9.1 AC9.2 0.090314 "AC9.1 vs AC9.2"
2.960/1104.74216 AC9.1 E30 -0.24411 "AC9.1 vs E30"
2.960/1104.74216 AC9.2 E30 -0.30161 "AC9.2 vs E30"
2.960/1104.74216 AC9.3 E30 -0.12215 "AC9.3 vs E30"
2.960/1104.74216 AC9.1 AC9.3 -0.12195 "AC9.1 vs AC9.3"
2.960/1104.74216 AC9.2 AC9.3 -0.17945 "AC9.2 vs AC9.3"
2.960/1104.74216 AC9.1 AC9.2 0.057502 "AC9.1 vs AC9.2"
2.682/1104.85653 AC9.1 E30 -0.46995 "AC9.1 vs E30"
2.682/1104.85653 AC9.2 E30 -0.3127 "AC9.2 vs E30"
2.682/1104.85653 AC9.3 E30 0.41591 "AC9.3 vs E30"
2.682/1104.85653 AC9.1 AC9.3 -0.88587 "AC9.1 vs AC9.3"
2.682/1104.85653 AC9.2 AC9.3 -0.72862 "AC9.2 vs AC9.3"
2.682/1104.85653 AC9.1 AC9.2 -0.15725 "AC9.1 vs AC9.2"
2.915/1104.88675 AC9.1 E30 -0.69423 "AC9.1 vs E30"
2.915/1104.88675 AC9.2 E30 -0.85 "AC9.2 vs E30"
2.915/1104.88675 AC9.3 E30 -0.82696 "AC9.3 vs E30"
2.915/1104.88675 AC9.1 AC9.3 0.13273 "AC9.1 vs AC9.3"
2.915/1104.88675 AC9.2 AC9.3 -0.02303 "AC9.2 vs AC9.3"
2.915/1104.88675 AC9.1 AC9.2 0.15576 "AC9.1 vs AC9.2"
2.960/1104.94272 AC9.1 E30 -0.19109 "AC9.1 vs E30"
2.960/1104.94272 AC9.2 E30 -0.18255 "AC9.2 vs E30"
2.960/1104.94272 AC9.3 E30 0.019156 "AC9.3 vs E30"
2.960/1104.94272 AC9.1 AC9.3 -0.21025 "AC9.1 vs AC9.3"
2.960/1104.94272 AC9.2 AC9.3 -0.20171 "AC9.2 vs AC9.3"
2.960/1104.94272 AC9.1 AC9.2 -0.0085445 "AC9.1 vs AC9.2"
2.960/1105.14259 AC9.1 E30 -0.083914 "AC9.1 vs E30"
2.960/1105.14259 AC9.2 E30 -0.26274 "AC9.2 vs E30"
2.960/1105.14259 AC9.3 E30 -0.0036963 "AC9.3 vs E30"
2.960/1105.14259 AC9.1 AC9.3 -0.080218 "AC9.1 vs AC9.3"
2.960/1105.14259 AC9.2 AC9.3 -0.25905 "AC9.2 vs AC9.3"
2.960/1105.14259 AC9.1 AC9.2 0.17883 "AC9.1 vs AC9.2"
2.957/1105.34440 AC9.1 E30 -0.22572 "AC9.1 vs E30"
2.957/1105.34440 AC9.2 E30 -0.36031 "AC9.2 vs E30"
2.957/1105.34440 AC9.3 E30 -0.11507 "AC9.3 vs E30"
2.957/1105.34440 AC9.1 AC9.3 -0.11065 "AC9.1 vs AC9.3"
2.957/1105.34440 AC9.2 AC9.3 -0.24524 "AC9.2 vs AC9.3"
2.957/1105.34440 AC9.1 AC9.2 0.13459 "AC9.1 vs AC9.2"
2.977/1105.42992 AC9.1 E30 0.66741 "AC9.1 vs E30"
2.977/1105.42992 AC9.2 E30 2.5226 "AC9.2 vs E30"
2.977/1105.42992 AC9.3 E30 2.18 "AC9.3 vs E30"
2.977/1105.42992 AC9.1 AC9.3 -1.5126 "AC9.1 vs AC9.3"
2.977/1105.42992 AC9.2 AC9.3 0.34266 "AC9.2 vs AC9.3"
2.977/1105.42992 AC9.1 AC9.2 -1.8552 "AC9.1 vs AC9.2"
3.069/1107.25111 AC9.1 E30 -0.10634 "AC9.1 vs E30"
3.069/1107.25111 AC9.2 E30 -0.2457 "AC9.2 vs E30"
3.069/1107.25111 AC9.3 E30 -1.2387 "AC9.3 vs E30"
3.069/1107.25111 AC9.1 AC9.3 1.1323 "AC9.1 vs AC9.3"
3.069/1107.25111 AC9.2 AC9.3 0.99297 "AC9.2 vs AC9.3"
3.069/1107.25111 AC9.1 AC9.2 0.13936 "AC9.1 vs AC9.2"
3.068/1107.39254 AC9.1 E30 0.03135 "AC9.1 vs E30"
3.068/1107.39254 AC9.2 E30 -0.081358 "AC9.2 vs E30"
3.068/1107.39254 AC9.3 E30 -1.1782 "AC9.3 vs E30"
3.068/1107.39254 AC9.1 AC9.3 1.2095 "AC9.1 vs AC9.3"
3.068/1107.39254 AC9.2 AC9.3 1.0968 "AC9.2 vs AC9.3"
3.068/1107.39254 AC9.1 AC9.2 0.11271 "AC9.1 vs AC9.2"
3.069/1107.53524 AC9.1 E30 -0.12265 "AC9.1 vs E30"
3.069/1107.53524 AC9.2 E30 -0.06861 "AC9.2 vs E30"
3.069/1107.53524 AC9.3 E30 -0.96001 "AC9.3 vs E30"
3.069/1107.53524 AC9.1 AC9.3 0.83736 "AC9.1 vs AC9.3"
3.069/1107.53524 AC9.2 AC9.3 0.8914 "AC9.2 vs AC9.3"
3.069/1107.53524 AC9.1 AC9.2 -0.054044 "AC9.1 vs AC9.2"
2.768/1107.56272 AC9.1 E30 0.87528 "AC9.1 vs E30"
2.768/1107.56272 AC9.2 E30 0.26287 "AC9.2 vs E30"
2.768/1107.56272 AC9.3 E30 0.17464 "AC9.3 vs E30"
2.768/1107.56272 AC9.1 AC9.3 0.70064 "AC9.1 vs AC9.3"
2.768/1107.56272 AC9.2 AC9.3 0.088226 "AC9.2 vs AC9.3"
2.768/1107.56272 AC9.1 AC9.2 0.61241 "AC9.1 vs AC9.2"
3.069/1107.67970 AC9.1 E30 -0.13738 "AC9.1 vs E30"
3.069/1107.67970 AC9.2 E30 -0.11108 "AC9.2 vs E30"
3.069/1107.67970 AC9.3 E30 -0.80572 "AC9.3 vs E30"
3.069/1107.67970 AC9.1 AC9.3 0.66835 "AC9.1 vs AC9.3"
3.069/1107.67970 AC9.2 AC9.3 0.69464 "AC9.2 vs AC9.3"
3.069/1107.67970 AC9.1 AC9.2 -0.026299 "AC9.1 vs AC9.2"
3.070/1107.95856 AC9.1 E30 -0.091933 "AC9.1 vs E30"
3.070/1107.95856 AC9.2 E30 -7.9358e-4 "AC9.2 vs E30"
3.070/1107.95856 AC9.3 E30 -0.47754 "AC9.3 vs E30"
3.070/1107.95856 AC9.1 AC9.3 0.3856 "AC9.1 vs AC9.3"
3.070/1107.95856 AC9.2 AC9.3 0.47674 "AC9.2 vs AC9.3"
3.070/1107.95856 AC9.1 AC9.2 -0.09114 "AC9.1 vs AC9.2"
3.069/1108.24977 AC9.1 E30 -0.058421 "AC9.1 vs E30"
3.069/1108.24977 AC9.2 E30 -0.11542 "AC9.2 vs E30"
3.069/1108.24977 AC9.3 E30 -0.56357 "AC9.3 vs E30"
3.069/1108.24977 AC9.1 AC9.3 0.50515 "AC9.1 vs AC9.3"
3.069/1108.24977 AC9.2 AC9.3 0.44815 "AC9.2 vs AC9.3"
3.069/1108.24977 AC9.1 AC9.2 0.056998 "AC9.1 vs AC9.2"
2.777/1109.87587 AC9.1 E30 -0.098387 "AC9.1 vs E30"
2.777/1109.87587 AC9.2 E30 0.89875 "AC9.2 vs E30"
2.777/1109.87587 AC9.3 E30 3.1948 "AC9.3 vs E30"
2.777/1109.87587 AC9.1 AC9.3 -3.2932 "AC9.1 vs AC9.3"
2.777/1109.87587 AC9.2 AC9.3 -2.2961 "AC9.2 vs AC9.3"
2.777/1109.87587 AC9.1 AC9.2 -0.99714 "AC9.1 vs AC9.2"
3.059/1109.96583 AC9.1 E30 -0.1075 "AC9.1 vs E30"
3.059/1109.96583 AC9.2 E30 -0.028874 "AC9.2 vs E30"
3.059/1109.96583 AC9.3 E30 -1.4916 "AC9.3 vs E30"
3.059/1109.96583 AC9.1 AC9.3 1.3841 "AC9.1 vs AC9.3"
3.059/1109.96583 AC9.2 AC9.3 1.4627 "AC9.2 vs AC9.3"
3.059/1109.96583 AC9.1 AC9.2 -0.078624 "AC9.1 vs AC9.2"
3.059/1110.10825 AC9.1 E30 -0.061491 "AC9.1 vs E30"
3.059/1110.10825 AC9.2 E30 0.05711 "AC9.2 vs E30"
3.059/1110.10825 AC9.3 E30 -1.2962 "AC9.3 vs E30"
3.059/1110.10825 AC9.1 AC9.3 1.2347 "AC9.1 vs AC9.3"
3.059/1110.10825 AC9.2 AC9.3 1.3533 "AC9.2 vs AC9.3"
3.059/1110.10825 AC9.1 AC9.2 -0.1186 "AC9.1 vs AC9.2"
3.060/1110.25043 AC9.1 E30 -0.086836 "AC9.1 vs E30"
3.060/1110.25043 AC9.2 E30 0.017704 "AC9.2 vs E30"
3.060/1110.25043 AC9.3 E30 -1.3144 "AC9.3 vs E30"
3.060/1110.25043 AC9.1 AC9.3 1.2275 "AC9.1 vs AC9.3"
3.060/1110.25043 AC9.2 AC9.3 1.3321 "AC9.2 vs AC9.3"
3.060/1110.25043 AC9.1 AC9.2 -0.10454 "AC9.1 vs AC9.2"
3.060/1110.39382 AC9.1 E30 -0.13826 "AC9.1 vs E30"
3.060/1110.39382 AC9.2 E30 -0.038949 "AC9.2 vs E30"
3.060/1110.39382 AC9.3 E30 -1.1976 "AC9.3 vs E30"
3.060/1110.39382 AC9.1 AC9.3 1.0594 "AC9.1 vs AC9.3"
3.060/1110.39382 AC9.2 AC9.3 1.1587 "AC9.2 vs AC9.3"
3.060/1110.39382 AC9.1 AC9.2 -0.099309 "AC9.1 vs AC9.2"
3.059/1110.53610 AC9.1 E30 -0.1141 "AC9.1 vs E30"
3.059/1110.53610 AC9.2 E30 -0.078842 "AC9.2 vs E30"
3.059/1110.53610 AC9.3 E30 -1.0015 "AC9.3 vs E30"
3.059/1110.53610 AC9.1 AC9.3 0.88744 "AC9.1 vs AC9.3"
3.059/1110.53610 AC9.2 AC9.3 0.92269 "AC9.2 vs AC9.3"
3.059/1110.53610 AC9.1 AC9.2 -0.035254 "AC9.1 vs AC9.2"
3.059/1110.67411 AC9.1 E30 -0.17711 "AC9.1 vs E30"
3.059/1110.67411 AC9.2 E30 -0.06813 "AC9.2 vs E30"
3.059/1110.67411 AC9.3 E30 -1.481 "AC9.3 vs E30"
3.059/1110.67411 AC9.1 AC9.3 1.3039 "AC9.1 vs AC9.3"
3.059/1110.67411 AC9.2 AC9.3 1.4129 "AC9.2 vs AC9.3"
3.059/1110.67411 AC9.1 AC9.2 -0.10898 "AC9.1 vs AC9.2"
2.857/1111.56621 AC9.1 E30 1.3858 "AC9.1 vs E30"
2.857/1111.56621 AC9.2 E30 3.521 "AC9.2 vs E30"
2.857/1111.56621 AC9.3 E30 1.7707 "AC9.3 vs E30"
2.857/1111.56621 AC9.1 AC9.3 -0.38492 "AC9.1 vs AC9.3"
2.857/1111.56621 AC9.2 AC9.3 1.7503 "AC9.2 vs AC9.3"
2.857/1111.56621 AC9.1 AC9.2 -2.1352 "AC9.1 vs AC9.2"
3.046/1112.25248 AC9.1 E30 -0.14254 "AC9.1 vs E30"
3.046/1112.25248 AC9.2 E30 -0.044395 "AC9.2 vs E30"
3.046/1112.25248 AC9.3 E30 -1.1369 "AC9.3 vs E30"
3.046/1112.25248 AC9.1 AC9.3 0.99438 "AC9.1 vs AC9.3"
3.046/1112.25248 AC9.2 AC9.3 1.0925 "AC9.2 vs AC9.3"
3.046/1112.25248 AC9.1 AC9.2 -0.098144 "AC9.1 vs AC9.2"
3.046/1112.39574 AC9.1 E30 -0.092823 "AC9.1 vs E30"
3.046/1112.39574 AC9.2 E30 0.094318 "AC9.2 vs E30"
3.046/1112.39574 AC9.3 E30 -0.88799 "AC9.3 vs E30"
3.046/1112.39574 AC9.1 AC9.3 0.79517 "AC9.1 vs AC9.3"
3.046/1112.39574 AC9.2 AC9.3 0.98231 "AC9.2 vs AC9.3"
3.046/1112.39574 AC9.1 AC9.2 -0.18714 "AC9.1 vs AC9.2"
3.045/1112.53618 AC9.1 E30 -0.12834 "AC9.1 vs E30"
3.045/1112.53618 AC9.2 E30 0.053703 "AC9.2 vs E30"
3.045/1112.53618 AC9.3 E30 -0.77181 "AC9.3 vs E30"
3.045/1112.53618 AC9.1 AC9.3 0.64347 "AC9.1 vs AC9.3"
3.045/1112.53618 AC9.2 AC9.3 0.82552 "AC9.2 vs AC9.3"
3.045/1112.53618 AC9.1 AC9.2 -0.18205 "AC9.1 vs AC9.2"
3.046/1112.67520 AC9.1 E30 0.044485 "AC9.1 vs E30"
3.046/1112.67520 AC9.2 E30 -0.030147 "AC9.2 vs E30"
3.046/1112.67520 AC9.3 E30 -1.1975 "AC9.3 vs E30"
3.046/1112.67520 AC9.1 AC9.3 1.242 "AC9.1 vs AC9.3"
3.046/1112.67520 AC9.2 AC9.3 1.1674 "AC9.2 vs AC9.3"
3.046/1112.67520 AC9.1 AC9.2 0.074633 "AC9.1 vs AC9.2"
3.368/1112.87004 AC9.1 E30 0.028702 "AC9.1 vs E30"
3.368/1112.87004 AC9.2 E30 1.7701 "AC9.2 vs E30"
3.368/1112.87004 AC9.3 E30 0.42624 "AC9.3 vs E30"
3.368/1112.87004 AC9.1 AC9.3 -0.39753 "AC9.1 vs AC9.3"
3.368/1112.87004 AC9.2 AC9.3 1.3438 "AC9.2 vs AC9.3"
3.368/1112.87004 AC9.1 AC9.2 -1.7414 "AC9.1 vs AC9.2"
2.995/1112.88556 AC9.1 E30 0.21369 "AC9.1 vs E30"
2.995/1112.88556 AC9.2 E30 -0.074488 "AC9.2 vs E30"
2.995/1112.88556 AC9.3 E30 -0.69038 "AC9.3 vs E30"
2.995/1112.88556 AC9.1 AC9.3 0.90407 "AC9.1 vs AC9.3"
2.995/1112.88556 AC9.2 AC9.3 0.61589 "AC9.2 vs AC9.3"
2.995/1112.88556 AC9.1 AC9.2 0.28818 "AC9.1 vs AC9.2"
3.580/1112.93443 AC9.1 E30 0.45783 "AC9.1 vs E30"
3.580/1112.93443 AC9.2 E30 1.0071 "AC9.2 vs E30"
3.580/1112.93443 AC9.3 E30 0.76197 "AC9.3 vs E30"
3.580/1112.93443 AC9.1 AC9.3 -0.30414 "AC9.1 vs AC9.3"
3.580/1112.93443 AC9.2 AC9.3 0.24509 "AC9.2 vs AC9.3"
3.580/1112.93443 AC9.1 AC9.2 -0.54923 "AC9.1 vs AC9.2"
3.579/1113.06092 AC9.1 E30 0.5876 "AC9.1 vs E30"
3.579/1113.06092 AC9.2 E30 1.001 "AC9.2 vs E30"
3.579/1113.06092 AC9.3 E30 0.63008 "AC9.3 vs E30"
3.579/1113.06092 AC9.1 AC9.3 -0.042474 "AC9.1 vs AC9.3"
3.579/1113.06092 AC9.2 AC9.3 0.37094 "AC9.2 vs AC9.3"
3.579/1113.06092 AC9.1 AC9.2 -0.41341 "AC9.1 vs AC9.2"
3.578/1113.18267 AC9.1 E30 0.54794 "AC9.1 vs E30"
3.578/1113.18267 AC9.2 E30 0.92604 "AC9.2 vs E30"
3.578/1113.18267 AC9.3 E30 0.70592 "AC9.3 vs E30"
3.578/1113.18267 AC9.1 AC9.3 -0.15798 "AC9.1 vs AC9.3"
3.578/1113.18267 AC9.2 AC9.3 0.22012 "AC9.2 vs AC9.3"
3.578/1113.18267 AC9.1 AC9.2 -0.3781 "AC9.1 vs AC9.2"
2.995/1113.22134 AC9.1 E30 0.010053 "AC9.1 vs E30"
2.995/1113.22134 AC9.2 E30 -0.11012 "AC9.2 vs E30"
2.995/1113.22134 AC9.3 E30 -0.517 "AC9.3 vs E30"
2.995/1113.22134 AC9.1 AC9.3 0.52705 "AC9.1 vs AC9.3"
2.995/1113.22134 AC9.2 AC9.3 0.40688 "AC9.2 vs AC9.3"
2.995/1113.22134 AC9.1 AC9.2 0.12017 "AC9.1 vs AC9.2"
3.578/1113.31052 AC9.1 E30 0.26619 "AC9.1 vs E30"
3.578/1113.31052 AC9.2 E30 0.81057 "AC9.2 vs E30"
3.578/1113.31052 AC9.3 E30 0.49398 "AC9.3 vs E30"
3.578/1113.31052 AC9.1 AC9.3 -0.22779 "AC9.1 vs AC9.3"
3.578/1113.31052 AC9.2 AC9.3 0.31659 "AC9.2 vs AC9.3"
3.578/1113.31052 AC9.1 AC9.2 -0.54438 "AC9.1 vs AC9.2"
2.995/1113.55840 AC9.1 E30 0.15298 "AC9.1 vs E30"
2.995/1113.55840 AC9.2 E30 0.0017589 "AC9.2 vs E30"
2.995/1113.55840 AC9.3 E30 -0.43709 "AC9.3 vs E30"
2.995/1113.55840 AC9.1 AC9.3 0.59007 "AC9.1 vs AC9.3"
2.995/1113.55840 AC9.2 AC9.3 0.43885 "AC9.2 vs AC9.3"
2.995/1113.55840 AC9.1 AC9.2 0.15122 "AC9.1 vs AC9.2"
3.677/1113.56619 AC9.1 E30 -0.72174 "AC9.1 vs E30"
3.677/1113.56619 AC9.2 E30 -1.1484 "AC9.2 vs E30"
3.677/1113.56619 AC9.3 E30 0.76421 "AC9.3 vs E30"
3.677/1113.56619 AC9.1 AC9.3 -1.4859 "AC9.1 vs AC9.3"
3.677/1113.56619 AC9.2 AC9.3 -1.9126 "AC9.2 vs AC9.3"
3.677/1113.56619 AC9.1 AC9.2 0.42665 "AC9.1 vs AC9.2"
2.844/1113.95498 AC9.1 E30 1.134 "AC9.1 vs E30"
2.844/1113.95498 AC9.2 E30 4.5068 "AC9.2 vs E30"
2.844/1113.95498 AC9.3 E30 1.3598 "AC9.3 vs E30"
2.844/1113.95498 AC9.1 AC9.3 -0.22577 "AC9.1 vs AC9.3"
2.844/1113.95498 AC9.2 AC9.3 3.147 "AC9.2 vs AC9.3"
2.844/1113.95498 AC9.1 AC9.2 -3.3728 "AC9.1 vs AC9.2"
4.377/1114.21496 AC9.1 E30 1.5467 "AC9.1 vs E30"
4.377/1114.21496 AC9.2 E30 2.5887 "AC9.2 vs E30"
4.377/1114.21496 AC9.3 E30 1.2861 "AC9.3 vs E30"
4.377/1114.21496 AC9.1 AC9.3 0.26058 "AC9.1 vs AC9.3"
4.377/1114.21496 AC9.2 AC9.3 1.3026 "AC9.2 vs AC9.3"
4.377/1114.21496 AC9.1 AC9.2 -1.042 "AC9.1 vs AC9.2"
3.105/1114.35627 AC9.1 E30 0.53457 "AC9.1 vs E30"
3.105/1114.35627 AC9.2 E30 -0.15896 "AC9.2 vs E30"
3.105/1114.35627 AC9.3 E30 -0.99263 "AC9.3 vs E30"
3.105/1114.35627 AC9.1 AC9.3 1.5272 "AC9.1 vs AC9.3"
3.105/1114.35627 AC9.2 AC9.3 0.83368 "AC9.2 vs AC9.3"
3.105/1114.35627 AC9.1 AC9.2 0.69353 "AC9.1 vs AC9.2"
4.377/1114.54815 AC9.1 E30 1.1556 "AC9.1 vs E30"
4.377/1114.54815 AC9.2 E30 2.2707 "AC9.2 vs E30"
4.377/1114.54815 AC9.3 E30 1.0142 "AC9.3 vs E30"
4.377/1114.54815 AC9.1 AC9.3 0.1414 "AC9.1 vs AC9.3"
4.377/1114.54815 AC9.2 AC9.3 1.2564 "AC9.2 vs AC9.3"
4.377/1114.54815 AC9.1 AC9.2 -1.115 "AC9.1 vs AC9.2"
3.106/1114.55767 AC9.1 E30 0.28359 "AC9.1 vs E30"
3.106/1114.55767 AC9.2 E30 -0.13855 "AC9.2 vs E30"
3.106/1114.55767 AC9.3 E30 -0.96614 "AC9.3 vs E30"
3.106/1114.55767 AC9.1 AC9.3 1.2497 "AC9.1 vs AC9.3"
3.106/1114.55767 AC9.2 AC9.3 0.82759 "AC9.2 vs AC9.3"
3.106/1114.55767 AC9.1 AC9.2 0.42214 "AC9.1 vs AC9.2"
3.107/1114.75798 AC9.1 E30 0.31191 "AC9.1 vs E30"
3.107/1114.75798 AC9.2 E30 -0.036101 "AC9.2 vs E30"
3.107/1114.75798 AC9.3 E30 -0.71854 "AC9.3 vs E30"
3.107/1114.75798 AC9.1 AC9.3 1.0305 "AC9.1 vs AC9.3"
3.107/1114.75798 AC9.2 AC9.3 0.68244 "AC9.2 vs AC9.3"
3.107/1114.75798 AC9.1 AC9.2 0.34801 "AC9.1 vs AC9.2"
3.107/1114.95618 AC9.1 E30 0.19967 "AC9.1 vs E30"
3.107/1114.95618 AC9.2 E30 -0.082324 "AC9.2 vs E30"
3.107/1114.95618 AC9.3 E30 -0.971 "AC9.3 vs E30"
3.107/1114.95618 AC9.1 AC9.3 1.1707 "AC9.1 vs AC9.3"
3.107/1114.95618 AC9.2 AC9.3 0.88867 "AC9.2 vs AC9.3"
3.107/1114.95618 AC9.1 AC9.2 0.282 "AC9.1 vs AC9.2"
3.108/1115.15808 AC9.1 E30 0.29536 "AC9.1 vs E30"
3.108/1115.15808 AC9.2 E30 0.01756 "AC9.2 vs E30"
3.108/1115.15808 AC9.3 E30 -0.82594 "AC9.3 vs E30"
3.108/1115.15808 AC9.1 AC9.3 1.1213 "AC9.1 vs AC9.3"
3.108/1115.15808 AC9.2 AC9.3 0.8435 "AC9.2 vs AC9.3"
3.108/1115.15808 AC9.1 AC9.2 0.2778 "AC9.1 vs AC9.2"
2.882/1116.53742 AC9.1 E30 0.32681 "AC9.1 vs E30"
2.882/1116.53742 AC9.2 E30 0.94526 "AC9.2 vs E30"
2.882/1116.53742 AC9.3 E30 0.47818 "AC9.3 vs E30"
2.882/1116.53742 AC9.1 AC9.3 -0.15138 "AC9.1 vs AC9.3"
2.882/1116.53742 AC9.2 AC9.3 0.46707 "AC9.2 vs AC9.3"
2.882/1116.53742 AC9.1 AC9.2 -0.61845 "AC9.1 vs AC9.2"
2.884/1116.73594 AC9.1 E30 0.52241 "AC9.1 vs E30"
2.884/1116.73594 AC9.2 E30 0.87627 "AC9.2 vs E30"
2.884/1116.73594 AC9.3 E30 0.676 "AC9.3 vs E30"
2.884/1116.73594 AC9.1 AC9.3 -0.15359 "AC9.1 vs AC9.3"
2.884/1116.73594 AC9.2 AC9.3 0.20027 "AC9.2 vs AC9.3"
2.884/1116.73594 AC9.1 AC9.2 -0.35386 "AC9.1 vs AC9.2"
2.884/1116.93602 AC9.1 E30 0.52896 "AC9.1 vs E30"
2.884/1116.93602 AC9.2 E30 0.83869 "AC9.2 vs E30"
2.884/1116.93602 AC9.3 E30 0.62405 "AC9.3 vs E30"
2.884/1116.93602 AC9.1 AC9.3 -0.095093 "AC9.1 vs AC9.3"
2.884/1116.93602 AC9.2 AC9.3 0.21464 "AC9.2 vs AC9.3"
2.884/1116.93602 AC9.1 AC9.2 -0.30973 "AC9.1 vs AC9.2"
2.884/1117.13592 AC9.1 E30 0.33841 "AC9.1 vs E30"
2.884/1117.13592 AC9.2 E30 0.65572 "AC9.2 vs E30"
2.884/1117.13592 AC9.3 E30 0.50272 "AC9.3 vs E30"
2.884/1117.13592 AC9.1 AC9.3 -0.16431 "AC9.1 vs AC9.3"
2.884/1117.13592 AC9.2 AC9.3 0.153 "AC9.2 vs AC9.3"
2.884/1117.13592 AC9.1 AC9.2 -0.31731 "AC9.1 vs AC9.2"
2.885/1117.33945 AC9.1 E30 0.19109 "AC9.1 vs E30"
2.885/1117.33945 AC9.2 E30 0.7317 "AC9.2 vs E30"
2.885/1117.33945 AC9.3 E30 0.32334 "AC9.3 vs E30"
2.885/1117.33945 AC9.1 AC9.3 -0.13225 "AC9.1 vs AC9.3"
2.885/1117.33945 AC9.2 AC9.3 0.40836 "AC9.2 vs AC9.3"
2.885/1117.33945 AC9.1 AC9.2 -0.5406 "AC9.1 vs AC9.2"
2.960/1118.75033 AC9.1 E30 -0.14098 "AC9.1 vs E30"
2.960/1118.75033 AC9.2 E30 -0.08788 "AC9.2 vs E30"
2.960/1118.75033 AC9.3 E30 0.049791 "AC9.3 vs E30"
2.960/1118.75033 AC9.1 AC9.3 -0.19077 "AC9.1 vs AC9.3"
2.960/1118.75033 AC9.2 AC9.3 -0.13767 "AC9.2 vs AC9.3"
2.960/1118.75033 AC9.1 AC9.2 -0.053102 "AC9.1 vs AC9.2"
2.961/1118.95164 AC9.1 E30 -0.2945 "AC9.1 vs E30"
2.961/1118.95164 AC9.2 E30 -0.29501 "AC9.2 vs E30"
2.961/1118.95164 AC9.3 E30 -0.081233 "AC9.3 vs E30"
2.961/1118.95164 AC9.1 AC9.3 -0.21327 "AC9.1 vs AC9.3"
2.961/1118.95164 AC9.2 AC9.3 -0.21378 "AC9.2 vs AC9.3"
2.961/1118.95164 AC9.1 AC9.2 5.1594e-4 "AC9.1 vs AC9.2"
2.960/1119.15084 AC9.1 E30 -0.043595 "AC9.1 vs E30"
2.960/1119.15084 AC9.2 E30 -0.13874 "AC9.2 vs E30"
2.960/1119.15084 AC9.3 E30 0.01338 "AC9.3 vs E30"
2.960/1119.15084 AC9.1 AC9.3 -0.056974 "AC9.1 vs AC9.3"
2.960/1119.15084 AC9.2 AC9.3 -0.15212 "AC9.2 vs AC9.3"
2.960/1119.15084 AC9.1 AC9.2 0.095147 "AC9.1 vs AC9.2"
2.960/1119.34975 AC9.1 E30 -0.21185 "AC9.1 vs E30"
2.960/1119.34975 AC9.2 E30 -0.22473 "AC9.2 vs E30"
2.960/1119.34975 AC9.3 E30 -0.0043647 "AC9.3 vs E30"
2.960/1119.34975 AC9.1 AC9.3 -0.20748 "AC9.1 vs AC9.3"
2.960/1119.34975 AC9.2 AC9.3 -0.22036 "AC9.2 vs AC9.3"
2.960/1119.34975 AC9.1 AC9.2 0.012883 "AC9.1 vs AC9.2"
2.959/1119.55103 AC9.1 E30 -0.18284 "AC9.1 vs E30"
2.959/1119.55103 AC9.2 E30 -0.10814 "AC9.2 vs E30"
2.959/1119.55103 AC9.3 E30 0.10375 "AC9.3 vs E30"
2.959/1119.55103 AC9.1 AC9.3 -0.28659 "AC9.1 vs AC9.3"
2.959/1119.55103 AC9.2 AC9.3 -0.2119 "AC9.2 vs AC9.3"
2.959/1119.55103 AC9.1 AC9.2 -0.074697 "AC9.1 vs AC9.2"
