AnalysisMode	Contrast	plotContrast	Metabolite	Ratio_Change	FoldChange	pValue	padj
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.573/478.16431	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.735/478.21415	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.266/478.22753	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.151/478.24115	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.233/479.00004	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.635/479.02837	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.300/479.06562	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.802/479.07961	2.373886875745256	1.247251187005984	0.03225806451612903	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.359/479.17124	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.041/479.18860	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.348/479.25077	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.319/480.13354	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/480.16408	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.782/481.13015	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.162/481.97207	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.676/481.98501	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.560/482.00867	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.867/482.11930	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.135/482.15959	2.786683220174785	1.4785490115346935	0.07258064516129033	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.046/482.16242	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.769/482.21949	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.867/483.11500	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.649/483.11599	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.292/483.11641	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.739/483.11754	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.102/483.12340	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.573/483.13332	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.160/483.21076	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	4.952/483.26052	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.614/483.97224	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.730/484.21295	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.275/484.27608	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.156/484.27621	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.152/484.37596	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.749/485.07027	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/485.09342	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.358/485.11858	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.135/485.11892	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.127/485.17899	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.260/485.31324	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.152/485.37890	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.164/485.96485	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.679/486.01140	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.585/486.18115	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.246/486.25665	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.981/486.67196	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.753/487.06805	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.560/487.09968	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.570/487.17675	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.736/487.18292	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.049/487.19076	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.708/487.20985	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.752/487.23744	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.919/487.25116	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.134/487.28802	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.678/487.99994	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.452/488.08172	2.0190959963874024	1.0137095041412594	0.07379032258064516	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.856/488.14567	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.260/488.27237	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.792/489.15824	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.789/489.15837	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.110/489.23089	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.404/489.23545	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.702/489.24731	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.817/489.30163	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.107/491.12579	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.110/491.19120	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.648/491.20720	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.355/491.28790	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.152/492.06677	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.323/492.24939	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.460/492.99136	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.279/493.05225	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.182/493.19017	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.636/493.23806	2.598073406382619	1.377442193498673	0.020161290322580645	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.785/494.08368	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.128/494.16422	0.459480826520876	-1.1219234337220794	0.10927419354838709	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.607/494.55177	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.454/494.96191	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.358/495.14485	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.046/495.16279	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.239/495.21782	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.630/495.23804	2.330744807736791	1.2207910530438006	0.0407258064516129	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.688/495.91741	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.691/496.11223	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.578/496.13450	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.340/496.16996	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.196/496.20655	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.755/496.95983	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/497.17743	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.018/497.23110	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.080/498.10866	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.044/498.13696	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.127/498.21015	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.572/499.11077	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.727/499.13251	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.193/499.29925	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.127/499.36177	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.677/499.92650	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.619/499.95437	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.452/500.05102	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.673/500.08948	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.731/500.19657	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.131/500.24755	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.728/500.26293	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.262/500.27198	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.744/501.05401	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.670/501.08063	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.569/501.13812	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.810/501.22276	2.493711153460722	1.3182943674919405	0.025403225806451612	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.681/501.98265	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.452/502.09592	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.752/502.20601	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.019/502.22761	0.26727505071019136	-1.9036029220897686	0.01532258064516129	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.269/502.24054	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.135/502.24832	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.610/502.54106	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.748/503.04925	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.424/503.15984	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.644/503.16069	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.652/503.16117	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.775/503.16124	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.139/503.24678	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.444/503.25212	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.681/503.97739	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.144/504.00518	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.641/504.06420	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.904/504.13942	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.150/504.34049	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.451/504.72774	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.235/505.20776	2.1099586374564305	1.0772147173583433	0.0467741935483871	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.148/505.25091	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.614/505.95942	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.144/506.00012	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.338/506.19922	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.146/506.24613	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.187/506.72448	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.260/507.05876	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.750/507.05904	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.169/507.22757	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.610/508.01097	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.110/508.05727	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.160/508.28084	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.456/508.97601	0.2275974952835473	-2.1354434140525713	0.0012096774193548388	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.750/509.06217	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.744/509.11147	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.875/509.12671	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.178/509.16591	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.160/509.28421	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.576/510.19033	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.285/510.22578	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.793/511.14104	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.791/511.14194	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.122/512.14505	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.342/512.14615	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.285/512.27039	2.2359924874105985	1.1609153409567374	0.06048387096774194	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.656/513.09316	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.133/513.22331	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.081/514.08267	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/514.13214	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.164/514.26234	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.251/514.28679	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.666/515.08327	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.722/515.12408	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.244/515.28710	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.786/516.06667	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.629/516.13720	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.729/516.17221	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.573/516.19204	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.659/517.08713	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.144/517.16870	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.781/517.17254	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.794/517.17629	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.204/517.24516	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.806/517.25498	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.143/517.26241	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.443/517.28633	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.600/517.49848	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.682/517.96108	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.728/518.10084	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.269/518.61563	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.277/518.75230	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.590/519.13366	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.444/519.15728	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.783/519.25886	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.174/519.26844	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.094/520.12179	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.624/521.08326	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.613/521.93373	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.342/522.17298	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.269/522.25513	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.751/523.03589	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.678/523.06381	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.644/523.10151	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.815/523.20658	2.293979742365973	1.1978526512852143	0.027419354838709678	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.594/523.54328	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.681/523.97411	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.122/524.16781	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.221/524.23383	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.750/525.03359	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.744/525.08914	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.002/525.22923	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.124/525.23079	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	4.952/525.27037	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.817/525.28106	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.310/525.30347	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.681/525.96661	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.676/526.02676	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.048/526.20112	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.344/526.22438	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	3.752/526.29307	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.394/526.32504	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.452/527.04745	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.793/527.11399	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.791/527.11540	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.152/527.28321	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	5.085/527.28455	2.5528439389685396	1.3521053452820715	0.054838709677419356	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.585/527.95954	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.676/528.02060	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.453/528.04820	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.152/528.31314	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.279/529.03011	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.630/529.21915	2.3607201764607444	1.2392270445494544	0.02620967741935484	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.746/529.22117	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	5.102/529.25715	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.610/529.99457	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.130/530.12145	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.402/530.26904	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.660/531.06379	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.724/531.09986	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.135/531.12418	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.634/531.21135	2.3751299885073958	1.248006472872272	0.0375	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.786/531.26864	2.8229913147471746	1.4972246901795807	0.018548387096774192	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.675/532.04002	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.789/532.04177	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.722/532.10480	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.455/532.27615	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.659/533.06238	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.824/533.09759	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.136/533.12116	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.652/533.14896	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.332/533.15124	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.444/533.17174	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.171/533.25798	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.380/533.27143	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.289/534.15006	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.736/534.18412	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.394/534.25860	2.1998773253410224	1.1374230750877978	0.043548387096774194	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.651/535.06356	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	1.260/535.15241	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.764/535.23686	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.694/535.90147	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.091/536.13890	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.577/536.88139	0.262886871910575	-1.9274859966834466	0.016129032258064516	0
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.694/537.07114	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.279/537.09991	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.136/537.11831	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.798/537.13380	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	4.952/537.30547	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.673/538.08243	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.940/538.35782	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.753/539.00948	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.678/539.03417	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.644/539.07673	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.650/539.13572	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.767/539.13920	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.812/539.23895	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.680/539.25212	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	2.144/539.29656	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.684/539.94364	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.940/540.05429	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.750/541.00794	NA	NA	NA	NA
RP_Negative	AC9.1_v_E30	AC9.1 vs E30	0.597/541.11466	NA	NA	NA	NA
