Metabolite Clone1 Clone2 log2FC plotContrast
0.612/247.01575 AC9.3 E30 -0.50594 "AC9.3 vs E30"
0.612/247.01575 AC9.1 AC9.3 -0.030223 "AC9.1 vs AC9.3"
0.612/247.01575 AC9.2 AC9.3 -0.37402 "AC9.2 vs AC9.3"
0.612/247.01575 AC9.1 AC9.2 0.3438 "AC9.1 vs AC9.2"
1.169/247.02233 AC9.1 E30 1.2956 "AC9.1 vs E30"
1.169/247.02233 AC9.2 E30 0.92738 "AC9.2 vs E30"
1.169/247.02233 AC9.3 E30 0.8089 "AC9.3 vs E30"
1.169/247.02233 AC9.1 AC9.3 0.48668 "AC9.1 vs AC9.3"
1.169/247.02233 AC9.2 AC9.3 0.11848 "AC9.2 vs AC9.3"
1.169/247.02233 AC9.1 AC9.2 0.3682 "AC9.1 vs AC9.2"
0.852/247.06014 AC9.1 E30 -0.48098 "AC9.1 vs E30"
0.852/247.06014 AC9.2 E30 -1.0699 "AC9.2 vs E30"
0.852/247.06014 AC9.3 E30 -0.053068 "AC9.3 vs E30"
0.852/247.06014 AC9.1 AC9.3 -0.42792 "AC9.1 vs AC9.3"
0.852/247.06014 AC9.2 AC9.3 -1.0168 "AC9.2 vs AC9.3"
0.852/247.06014 AC9.1 AC9.2 0.58887 "AC9.1 vs AC9.2"
4.282/247.06064 AC9.1 E30 -0.050691 "AC9.1 vs E30"
4.282/247.06064 AC9.2 E30 -0.25232 "AC9.2 vs E30"
4.282/247.06064 AC9.3 E30 0.26573 "AC9.3 vs E30"
4.282/247.06064 AC9.1 AC9.3 -0.31642 "AC9.1 vs AC9.3"
4.282/247.06064 AC9.2 AC9.3 -0.51806 "AC9.2 vs AC9.3"
4.282/247.06064 AC9.1 AC9.2 0.20163 "AC9.1 vs AC9.2"
1.087/247.06076 AC9.1 E30 0.14476 "AC9.1 vs E30"
1.087/247.06076 AC9.2 E30 -0.0091051 "AC9.2 vs E30"
1.087/247.06076 AC9.3 E30 0.42253 "AC9.3 vs E30"
1.087/247.06076 AC9.1 AC9.3 -0.27777 "AC9.1 vs AC9.3"
1.087/247.06076 AC9.2 AC9.3 -0.43164 "AC9.2 vs AC9.3"
1.087/247.06076 AC9.1 AC9.2 0.15387 "AC9.1 vs AC9.2"
4.613/247.13209 AC9.1 E30 -0.7223 "AC9.1 vs E30"
4.613/247.13209 AC9.2 E30 -0.87401 "AC9.2 vs E30"
4.613/247.13209 AC9.3 E30 -0.98206 "AC9.3 vs E30"
4.613/247.13209 AC9.1 AC9.3 0.25976 "AC9.1 vs AC9.3"
4.613/247.13209 AC9.2 AC9.3 0.10805 "AC9.2 vs AC9.3"
4.613/247.13209 AC9.1 AC9.2 0.15171 "AC9.1 vs AC9.2"
0.585/247.13605 AC9.1 E30 0.22028 "AC9.1 vs E30"
0.585/247.13605 AC9.2 E30 -0.35112 "AC9.2 vs E30"
0.585/247.13605 AC9.3 E30 0.22708 "AC9.3 vs E30"
0.585/247.13605 AC9.1 AC9.3 -0.006799 "AC9.1 vs AC9.3"
0.585/247.13605 AC9.2 AC9.3 -0.5782 "AC9.2 vs AC9.3"
0.585/247.13605 AC9.1 AC9.2 0.5714 "AC9.1 vs AC9.2"
1.102/247.16090 AC9.1 E30 0.3432 "AC9.1 vs E30"
1.102/247.16090 AC9.2 E30 0.65024 "AC9.2 vs E30"
1.102/247.16090 AC9.3 E30 -0.51457 "AC9.3 vs E30"
1.102/247.16090 AC9.1 AC9.3 0.85777 "AC9.1 vs AC9.3"
1.102/247.16090 AC9.2 AC9.3 1.1648 "AC9.2 vs AC9.3"
1.102/247.16090 AC9.1 AC9.2 -0.30705 "AC9.1 vs AC9.2"
2.499/247.17886 AC9.1 E30 -1.2368 "AC9.1 vs E30"
2.499/247.17886 AC9.2 E30 0.18495 "AC9.2 vs E30"
2.499/247.17886 AC9.3 E30 0.20041 "AC9.3 vs E30"
2.499/247.17886 AC9.1 AC9.3 -1.4372 "AC9.1 vs AC9.3"
2.499/247.17886 AC9.2 AC9.3 -0.015454 "AC9.2 vs AC9.3"
2.499/247.17886 AC9.1 AC9.2 -1.4218 "AC9.1 vs AC9.2"
5.652/247.95889 AC9.1 E30 0.12975 "AC9.1 vs E30"
5.652/247.95889 AC9.2 E30 0.11357 "AC9.2 vs E30"
5.652/247.95889 AC9.3 E30 0.3044 "AC9.3 vs E30"
5.652/247.95889 AC9.1 AC9.3 -0.17464 "AC9.1 vs AC9.3"
5.652/247.95889 AC9.2 AC9.3 -0.19083 "AC9.2 vs AC9.3"
5.652/247.95889 AC9.1 AC9.2 0.016185 "AC9.1 vs AC9.2"
4.438/248.03413 AC9.1 E30 -0.56806 "AC9.1 vs E30"
4.438/248.03413 AC9.2 E30 -0.10076 "AC9.2 vs E30"
4.438/248.03413 AC9.3 E30 -0.4096 "AC9.3 vs E30"
4.438/248.03413 AC9.1 AC9.3 -0.15846 "AC9.1 vs AC9.3"
4.438/248.03413 AC9.2 AC9.3 0.30884 "AC9.2 vs AC9.3"
4.438/248.03413 AC9.1 AC9.2 -0.46731 "AC9.1 vs AC9.2"
4.652/248.12452 AC9.1 E30 -0.15781 "AC9.1 vs E30"
4.652/248.12452 AC9.2 E30 0.20031 "AC9.2 vs E30"
4.652/248.12452 AC9.3 E30 -0.75905 "AC9.3 vs E30"
4.652/248.12452 AC9.1 AC9.3 0.60124 "AC9.1 vs AC9.3"
4.652/248.12452 AC9.2 AC9.3 0.95936 "AC9.2 vs AC9.3"
4.652/248.12452 AC9.1 AC9.2 -0.35812 "AC9.1 vs AC9.2"
0.652/248.15207 AC9.1 E30 1.7602 "AC9.1 vs E30"
0.652/248.15207 AC9.2 E30 0.15 "AC9.2 vs E30"
0.652/248.15207 AC9.3 E30 0.72591 "AC9.3 vs E30"
0.652/248.15207 AC9.1 AC9.3 1.0343 "AC9.1 vs AC9.3"
0.652/248.15207 AC9.2 AC9.3 -0.57591 "AC9.2 vs AC9.3"
0.652/248.15207 AC9.1 AC9.2 1.6102 "AC9.1 vs AC9.2"
2.213/248.15244 AC9.1 E30 0.19021 "AC9.1 vs E30"
2.213/248.15244 AC9.2 E30 0.49382 "AC9.2 vs E30"
2.213/248.15244 AC9.3 E30 -0.23041 "AC9.3 vs E30"
2.213/248.15244 AC9.1 AC9.3 0.42062 "AC9.1 vs AC9.3"
2.213/248.15244 AC9.2 AC9.3 0.72423 "AC9.2 vs AC9.3"
2.213/248.15244 AC9.1 AC9.2 -0.30361 "AC9.1 vs AC9.2"
0.916/248.15258 AC9.1 E30 -0.11694 "AC9.1 vs E30"
0.916/248.15258 AC9.2 E30 -0.49536 "AC9.2 vs E30"
0.916/248.15258 AC9.3 E30 -0.42367 "AC9.3 vs E30"
0.916/248.15258 AC9.1 AC9.3 0.30672 "AC9.1 vs AC9.3"
0.916/248.15258 AC9.2 AC9.3 -0.071691 "AC9.2 vs AC9.3"
0.916/248.15258 AC9.1 AC9.2 0.37841 "AC9.1 vs AC9.2"
1.534/248.15311 AC9.1 E30 -0.63437 "AC9.1 vs E30"
1.534/248.15311 AC9.2 E30 -0.40248 "AC9.2 vs E30"
1.534/248.15311 AC9.3 E30 -0.73106 "AC9.3 vs E30"
1.534/248.15311 AC9.1 AC9.3 0.096695 "AC9.1 vs AC9.3"
1.534/248.15311 AC9.2 AC9.3 0.32858 "AC9.2 vs AC9.3"
1.534/248.15311 AC9.1 AC9.2 -0.23188 "AC9.1 vs AC9.2"
0.744/248.22445 AC9.1 E30 1.3416 "AC9.1 vs E30"
0.744/248.22445 AC9.2 E30 1.0932 "AC9.2 vs E30"
0.744/248.22445 AC9.3 E30 0.50861 "AC9.3 vs E30"
0.744/248.22445 AC9.1 AC9.3 0.83297 "AC9.1 vs AC9.3"
0.744/248.22445 AC9.2 AC9.3 0.58458 "AC9.2 vs AC9.3"
0.744/248.22445 AC9.1 AC9.2 0.24839 "AC9.1 vs AC9.2"
4.435/248.93628 AC9.1 E30 -0.46269 "AC9.1 vs E30"
4.435/248.93628 AC9.2 E30 -0.023494 "AC9.2 vs E30"
4.435/248.93628 AC9.3 E30 -0.091455 "AC9.3 vs E30"
4.435/248.93628 AC9.1 AC9.3 -0.37123 "AC9.1 vs AC9.3"
4.435/248.93628 AC9.2 AC9.3 0.06796 "AC9.2 vs AC9.3"
4.435/248.93628 AC9.1 AC9.2 -0.43919 "AC9.1 vs AC9.2"
4.769/249.04847 AC9.1 E30 -0.35562 "AC9.1 vs E30"
4.769/249.04847 AC9.2 E30 -0.17468 "AC9.2 vs E30"
4.769/249.04847 AC9.3 E30 0.039774 "AC9.3 vs E30"
4.769/249.04847 AC9.1 AC9.3 -0.39539 "AC9.1 vs AC9.3"
4.769/249.04847 AC9.2 AC9.3 -0.21445 "AC9.2 vs AC9.3"
4.769/249.04847 AC9.1 AC9.2 -0.18094 "AC9.1 vs AC9.2"
4.548/249.06471 AC9.1 E30 -0.13386 "AC9.1 vs E30"
4.548/249.06471 AC9.2 E30 -0.17131 "AC9.2 vs E30"
4.548/249.06471 AC9.3 E30 -0.42283 "AC9.3 vs E30"
4.548/249.06471 AC9.1 AC9.3 0.28897 "AC9.1 vs AC9.3"
4.548/249.06471 AC9.2 AC9.3 0.25152 "AC9.2 vs AC9.3"
4.548/249.06471 AC9.1 AC9.2 0.037449 "AC9.1 vs AC9.2"
0.660/249.07870 AC9.1 E30 -0.30313 "AC9.1 vs E30"
0.660/249.07870 AC9.2 E30 -0.35078 "AC9.2 vs E30"
0.660/249.07870 AC9.3 E30 -0.1282 "AC9.3 vs E30"
0.660/249.07870 AC9.1 AC9.3 -0.17493 "AC9.1 vs AC9.3"
0.660/249.07870 AC9.2 AC9.3 -0.22259 "AC9.2 vs AC9.3"
0.660/249.07870 AC9.1 AC9.2 0.047654 "AC9.1 vs AC9.2"
0.587/249.15281 AC9.1 E30 0.1184 "AC9.1 vs E30"
0.587/249.15281 AC9.2 E30 -0.30948 "AC9.2 vs E30"
0.587/249.15281 AC9.3 E30 0.17516 "AC9.3 vs E30"
0.587/249.15281 AC9.1 AC9.3 -0.056758 "AC9.1 vs AC9.3"
0.587/249.15281 AC9.2 AC9.3 -0.48464 "AC9.2 vs AC9.3"
0.587/249.15281 AC9.1 AC9.2 0.42788 "AC9.1 vs AC9.2"
1.579/249.99026 AC9.1 E30 0.25322 "AC9.1 vs E30"
1.579/249.99026 AC9.2 E30 0.013825 "AC9.2 vs E30"
1.579/249.99026 AC9.3 E30 -0.199 "AC9.3 vs E30"
1.579/249.99026 AC9.1 AC9.3 0.45222 "AC9.1 vs AC9.3"
1.579/249.99026 AC9.2 AC9.3 0.21283 "AC9.2 vs AC9.3"
1.579/249.99026 AC9.1 AC9.2 0.2394 "AC9.1 vs AC9.2"
0.871/250.06196 AC9.1 E30 0.28192 "AC9.1 vs E30"
0.871/250.06196 AC9.2 E30 0.28313 "AC9.2 vs E30"
0.871/250.06196 AC9.3 E30 -0.18582 "AC9.3 vs E30"
0.871/250.06196 AC9.1 AC9.3 0.46774 "AC9.1 vs AC9.3"
0.871/250.06196 AC9.2 AC9.3 0.46895 "AC9.2 vs AC9.3"
0.871/250.06196 AC9.1 AC9.2 -0.0012145 "AC9.1 vs AC9.2"
1.344/250.06222 AC9.1 E30 -0.20924 "AC9.1 vs E30"
1.344/250.06222 AC9.2 E30 -0.28222 "AC9.2 vs E30"
1.344/250.06222 AC9.3 E30 -0.047488 "AC9.3 vs E30"
1.344/250.06222 AC9.1 AC9.3 -0.16175 "AC9.1 vs AC9.3"
1.344/250.06222 AC9.2 AC9.3 -0.23474 "AC9.2 vs AC9.3"
1.344/250.06222 AC9.1 AC9.2 0.072985 "AC9.1 vs AC9.2"
1.472/250.06239 AC9.1 E30 0.2926 "AC9.1 vs E30"
1.472/250.06239 AC9.2 E30 0.59706 "AC9.2 vs E30"
1.472/250.06239 AC9.3 E30 -0.057876 "AC9.3 vs E30"
1.472/250.06239 AC9.1 AC9.3 0.35047 "AC9.1 vs AC9.3"
1.472/250.06239 AC9.2 AC9.3 0.65494 "AC9.2 vs AC9.3"
1.472/250.06239 AC9.1 AC9.2 -0.30446 "AC9.1 vs AC9.2"
4.689/250.09676 AC9.1 E30 -0.053463 "AC9.1 vs E30"
4.689/250.09676 AC9.2 E30 -0.1654 "AC9.2 vs E30"
4.689/250.09676 AC9.3 E30 0.087552 "AC9.3 vs E30"
4.689/250.09676 AC9.1 AC9.3 -0.14101 "AC9.1 vs AC9.3"
4.689/250.09676 AC9.2 AC9.3 -0.25295 "AC9.2 vs AC9.3"
4.689/250.09676 AC9.1 AC9.2 0.11193 "AC9.1 vs AC9.2"
0.754/250.16846 AC9.1 E30 0.54075 "AC9.1 vs E30"
0.754/250.16846 AC9.2 E30 -0.70501 "AC9.2 vs E30"
0.754/250.16846 AC9.3 E30 -0.042925 "AC9.3 vs E30"
0.754/250.16846 AC9.1 AC9.3 0.58367 "AC9.1 vs AC9.3"
0.754/250.16846 AC9.2 AC9.3 -0.66208 "AC9.2 vs AC9.3"
0.754/250.16846 AC9.1 AC9.2 1.2458 "AC9.1 vs AC9.2"
5.236/250.17847 AC9.1 E30 -0.20686 "AC9.1 vs E30"
5.236/250.17847 AC9.2 E30 -0.97354 "AC9.2 vs E30"
5.236/250.17847 AC9.3 E30 -0.033241 "AC9.3 vs E30"
5.236/250.17847 AC9.1 AC9.3 -0.17362 "AC9.1 vs AC9.3"
5.236/250.17847 AC9.2 AC9.3 -0.9403 "AC9.2 vs AC9.3"
5.236/250.17847 AC9.1 AC9.2 0.76668 "AC9.1 vs AC9.2"
0.594/250.18285 AC9.1 E30 0.48941 "AC9.1 vs E30"
0.594/250.18285 AC9.2 E30 -0.057812 "AC9.2 vs E30"
0.594/250.18285 AC9.3 E30 0.53447 "AC9.3 vs E30"
0.594/250.18285 AC9.1 AC9.3 -0.045061 "AC9.1 vs AC9.3"
0.594/250.18285 AC9.2 AC9.3 -0.59228 "AC9.2 vs AC9.3"
0.594/250.18285 AC9.1 AC9.2 0.54722 "AC9.1 vs AC9.2"
0.660/251.09450 AC9.1 E30 -0.49133 "AC9.1 vs E30"
0.660/251.09450 AC9.2 E30 -0.63033 "AC9.2 vs E30"
0.660/251.09450 AC9.3 E30 -0.26194 "AC9.3 vs E30"
0.660/251.09450 AC9.1 AC9.3 -0.22939 "AC9.1 vs AC9.3"
0.660/251.09450 AC9.2 AC9.3 -0.36839 "AC9.2 vs AC9.3"
0.660/251.09450 AC9.1 AC9.2 0.139 "AC9.1 vs AC9.2"
0.575/251.16601 AC9.1 E30 0.41389 "AC9.1 vs E30"
0.575/251.16601 AC9.2 E30 -0.30345 "AC9.2 vs E30"
0.575/251.16601 AC9.3 E30 0.29702 "AC9.3 vs E30"
0.575/251.16601 AC9.1 AC9.3 0.11687 "AC9.1 vs AC9.3"
0.575/251.16601 AC9.2 AC9.3 -0.60048 "AC9.2 vs AC9.3"
0.575/251.16601 AC9.1 AC9.2 0.71735 "AC9.1 vs AC9.2"
1.285/252.00630 AC9.1 E30 0.5137 "AC9.1 vs E30"
1.285/252.00630 AC9.2 E30 0.31814 "AC9.2 vs E30"
1.285/252.00630 AC9.3 E30 0.21666 "AC9.3 vs E30"
1.285/252.00630 AC9.1 AC9.3 0.29705 "AC9.1 vs AC9.3"
1.285/252.00630 AC9.2 AC9.3 0.10148 "AC9.2 vs AC9.3"
1.285/252.00630 AC9.1 AC9.2 0.19556 "AC9.1 vs AC9.2"
4.785/252.08436 AC9.1 E30 0.78919 "AC9.1 vs E30"
4.785/252.08436 AC9.2 E30 0.42505 "AC9.2 vs E30"
4.785/252.08436 AC9.3 E30 -0.71191 "AC9.3 vs E30"
4.785/252.08436 AC9.1 AC9.3 1.5011 "AC9.1 vs AC9.3"
4.785/252.08436 AC9.2 AC9.3 1.137 "AC9.2 vs AC9.3"
4.785/252.08436 AC9.1 AC9.2 0.36414 "AC9.1 vs AC9.2"
4.410/252.08500 AC9.1 E30 0.066708 "AC9.1 vs E30"
4.410/252.08500 AC9.2 E30 -0.23375 "AC9.2 vs E30"
4.410/252.08500 AC9.3 E30 0.21479 "AC9.3 vs E30"
4.410/252.08500 AC9.1 AC9.3 -0.14808 "AC9.1 vs AC9.3"
4.410/252.08500 AC9.2 AC9.3 -0.44854 "AC9.2 vs AC9.3"
4.410/252.08500 AC9.1 AC9.2 0.30046 "AC9.1 vs AC9.2"
4.538/252.08503 AC9.1 E30 0.78681 "AC9.1 vs E30"
4.538/252.08503 AC9.2 E30 -0.096457 "AC9.2 vs E30"
4.538/252.08503 AC9.3 E30 -0.10419 "AC9.3 vs E30"
4.538/252.08503 AC9.1 AC9.3 0.891 "AC9.1 vs AC9.3"
4.538/252.08503 AC9.2 AC9.3 0.0077301 "AC9.2 vs AC9.3"
4.538/252.08503 AC9.1 AC9.2 0.88327 "AC9.1 vs AC9.2"
4.668/252.08629 AC9.1 E30 0.94378 "AC9.1 vs E30"
4.668/252.08629 AC9.2 E30 0.54551 "AC9.2 vs E30"
4.668/252.08629 AC9.3 E30 -0.43587 "AC9.3 vs E30"
4.668/252.08629 AC9.1 AC9.3 1.3796 "AC9.1 vs AC9.3"
4.668/252.08629 AC9.2 AC9.3 0.98138 "AC9.2 vs AC9.3"
4.668/252.08629 AC9.1 AC9.2 0.39827 "AC9.1 vs AC9.2"
2.479/252.12826 AC9.1 E30 0.21348 "AC9.1 vs E30"
2.479/252.12826 AC9.2 E30 0.80239 "AC9.2 vs E30"
2.479/252.12826 AC9.3 E30 0.3577 "AC9.3 vs E30"
2.479/252.12826 AC9.1 AC9.3 -0.14422 "AC9.1 vs AC9.3"
2.479/252.12826 AC9.2 AC9.3 0.44469 "AC9.2 vs AC9.3"
2.479/252.12826 AC9.1 AC9.2 -0.58891 "AC9.1 vs AC9.2"
0.752/252.13774 AC9.1 E30 -0.35156 "AC9.1 vs E30"
0.752/252.13774 AC9.2 E30 1.2263 "AC9.2 vs E30"
0.752/252.13774 AC9.3 E30 -0.041095 "AC9.3 vs E30"
0.752/252.13774 AC9.1 AC9.3 -0.31047 "AC9.1 vs AC9.3"
0.752/252.13774 AC9.2 AC9.3 1.2674 "AC9.2 vs AC9.3"
0.752/252.13774 AC9.1 AC9.2 -1.5779 "AC9.1 vs AC9.2"
3.654/252.14671 AC9.1 E30 -1.4022 "AC9.1 vs E30"
3.654/252.14671 AC9.2 E30 -0.81299 "AC9.2 vs E30"
3.654/252.14671 AC9.3 E30 0.53756 "AC9.3 vs E30"
3.654/252.14671 AC9.1 AC9.3 -1.9398 "AC9.1 vs AC9.3"
3.654/252.14671 AC9.2 AC9.3 -1.3505 "AC9.2 vs AC9.3"
3.654/252.14671 AC9.1 AC9.2 -0.58922 "AC9.1 vs AC9.2"
0.624/252.19674 AC9.1 E30 0.7959 "AC9.1 vs E30"
0.624/252.19674 AC9.2 E30 0.56226 "AC9.2 vs E30"
0.624/252.19674 AC9.3 E30 0.64626 "AC9.3 vs E30"
0.624/252.19674 AC9.1 AC9.3 0.14964 "AC9.1 vs AC9.3"
0.624/252.19674 AC9.2 AC9.3 -0.084 "AC9.2 vs AC9.3"
0.624/252.19674 AC9.1 AC9.2 0.23364 "AC9.1 vs AC9.2"
5.689/252.96735 AC9.1 E30 -0.044219 "AC9.1 vs E30"
5.689/252.96735 AC9.2 E30 -0.037062 "AC9.2 vs E30"
5.689/252.96735 AC9.3 E30 -0.04563 "AC9.3 vs E30"
5.689/252.96735 AC9.1 AC9.3 0.0014116 "AC9.1 vs AC9.3"
5.689/252.96735 AC9.2 AC9.3 0.0085685 "AC9.2 vs AC9.3"
5.689/252.96735 AC9.1 AC9.2 -0.0071569 "AC9.1 vs AC9.2"
0.660/253.10956 AC9.1 E30 -0.42319 "AC9.1 vs E30"
0.660/253.10956 AC9.2 E30 -0.60016 "AC9.2 vs E30"
0.660/253.10956 AC9.3 E30 -0.27036 "AC9.3 vs E30"
0.660/253.10956 AC9.1 AC9.3 -0.15282 "AC9.1 vs AC9.3"
0.660/253.10956 AC9.2 AC9.3 -0.3298 "AC9.2 vs AC9.3"
0.660/253.10956 AC9.1 AC9.2 0.17698 "AC9.1 vs AC9.2"
1.095/253.13072 AC9.1 E30 0.20914 "AC9.1 vs E30"
1.095/253.13072 AC9.2 E30 0.13934 "AC9.2 vs E30"
1.095/253.13072 AC9.3 E30 -0.36757 "AC9.3 vs E30"
1.095/253.13072 AC9.1 AC9.3 0.57671 "AC9.1 vs AC9.3"
1.095/253.13072 AC9.2 AC9.3 0.50691 "AC9.2 vs AC9.3"
1.095/253.13072 AC9.1 AC9.2 0.069802 "AC9.1 vs AC9.2"
1.547/253.13072 AC9.1 E30 -0.13712 "AC9.1 vs E30"
1.547/253.13072 AC9.2 E30 0.14699 "AC9.2 vs E30"
1.547/253.13072 AC9.3 E30 -1.716 "AC9.3 vs E30"
1.547/253.13072 AC9.1 AC9.3 1.5788 "AC9.1 vs AC9.3"
1.547/253.13072 AC9.2 AC9.3 1.863 "AC9.2 vs AC9.3"
1.547/253.13072 AC9.1 AC9.2 -0.28412 "AC9.1 vs AC9.2"
4.416/253.13122 AC9.1 E30 -0.27297 "AC9.1 vs E30"
4.416/253.13122 AC9.2 E30 -0.2612 "AC9.2 vs E30"
4.416/253.13122 AC9.3 E30 0.53066 "AC9.3 vs E30"
4.416/253.13122 AC9.1 AC9.3 -0.80363 "AC9.1 vs AC9.3"
4.416/253.13122 AC9.2 AC9.3 -0.79187 "AC9.2 vs AC9.3"
4.416/253.13122 AC9.1 AC9.2 -0.011761 "AC9.1 vs AC9.2"
0.552/253.16805 AC9.1 E30 0.19391 "AC9.1 vs E30"
0.552/253.16805 AC9.2 E30 0.36098 "AC9.2 vs E30"
0.552/253.16805 AC9.3 E30 0.7223 "AC9.3 vs E30"
0.552/253.16805 AC9.1 AC9.3 -0.52839 "AC9.1 vs AC9.3"
0.552/253.16805 AC9.2 AC9.3 -0.36132 "AC9.2 vs AC9.3"
0.552/253.16805 AC9.1 AC9.2 -0.16707 "AC9.1 vs AC9.2"
4.302/254.02051 AC9.1 E30 -1.7138 "AC9.1 vs E30"
4.302/254.02051 AC9.2 E30 -1.5531 "AC9.2 vs E30"
4.302/254.02051 AC9.3 E30 -1.3124 "AC9.3 vs E30"
4.302/254.02051 AC9.1 AC9.3 -0.40145 "AC9.1 vs AC9.3"
4.302/254.02051 AC9.2 AC9.3 -0.2407 "AC9.2 vs AC9.3"
4.302/254.02051 AC9.1 AC9.2 -0.16075 "AC9.1 vs AC9.2"
4.666/254.13704 AC9.1 E30 0.24935 "AC9.1 vs E30"
4.666/254.13704 AC9.2 E30 0.30719 "AC9.2 vs E30"
4.666/254.13704 AC9.3 E30 1.054 "AC9.3 vs E30"
4.666/254.13704 AC9.1 AC9.3 -0.80466 "AC9.1 vs AC9.3"
4.666/254.13704 AC9.2 AC9.3 -0.74682 "AC9.2 vs AC9.3"
4.666/254.13704 AC9.1 AC9.2 -0.057842 "AC9.1 vs AC9.2"
0.760/254.13946 AC9.1 E30 0.12584 "AC9.1 vs E30"
0.760/254.13946 AC9.2 E30 0.069934 "AC9.2 vs E30"
0.760/254.13946 AC9.3 E30 -0.30798 "AC9.3 vs E30"
0.760/254.13946 AC9.1 AC9.3 0.43382 "AC9.1 vs AC9.3"
0.760/254.13946 AC9.2 AC9.3 0.37791 "AC9.2 vs AC9.3"
0.760/254.13946 AC9.1 AC9.2 0.05591 "AC9.1 vs AC9.2"
1.902/254.14430 AC9.1 E30 0.079668 "AC9.1 vs E30"
1.902/254.14430 AC9.2 E30 0.09629 "AC9.2 vs E30"
1.902/254.14430 AC9.3 E30 -0.082364 "AC9.3 vs E30"
1.902/254.14430 AC9.1 AC9.3 0.16203 "AC9.1 vs AC9.3"
1.902/254.14430 AC9.2 AC9.3 0.17865 "AC9.2 vs AC9.3"
1.902/254.14430 AC9.1 AC9.2 -0.016622 "AC9.1 vs AC9.2"
1.050/254.16233 AC9.1 E30 0.036013 "AC9.1 vs E30"
1.050/254.16233 AC9.2 E30 -0.39705 "AC9.2 vs E30"
1.050/254.16233 AC9.3 E30 0.37181 "AC9.3 vs E30"
1.050/254.16233 AC9.1 AC9.3 -0.3358 "AC9.1 vs AC9.3"
1.050/254.16233 AC9.2 AC9.3 -0.76887 "AC9.2 vs AC9.3"
1.050/254.16233 AC9.1 AC9.2 0.43307 "AC9.1 vs AC9.2"
0.635/254.92367 AC9.1 E30 0.40552 "AC9.1 vs E30"
0.635/254.92367 AC9.2 E30 -0.10423 "AC9.2 vs E30"
0.635/254.92367 AC9.3 E30 -0.4766 "AC9.3 vs E30"
0.635/254.92367 AC9.1 AC9.3 0.88211 "AC9.1 vs AC9.3"
0.635/254.92367 AC9.2 AC9.3 0.37237 "AC9.2 vs AC9.3"
0.635/254.92367 AC9.1 AC9.2 0.50974 "AC9.1 vs AC9.2"
4.607/255.04903 AC9.1 E30 0.16725 "AC9.1 vs E30"
4.607/255.04903 AC9.2 E30 0.31293 "AC9.2 vs E30"
4.607/255.04903 AC9.3 E30 -0.65378 "AC9.3 vs E30"
4.607/255.04903 AC9.1 AC9.3 0.82103 "AC9.1 vs AC9.3"
4.607/255.04903 AC9.2 AC9.3 0.96671 "AC9.2 vs AC9.3"
4.607/255.04903 AC9.1 AC9.2 -0.14568 "AC9.1 vs AC9.2"
2.882/255.13699 AC9.1 E30 0.031878 "AC9.1 vs E30"
2.882/255.13699 AC9.2 E30 0.28979 "AC9.2 vs E30"
2.882/255.13699 AC9.3 E30 -0.26918 "AC9.3 vs E30"
2.882/255.13699 AC9.1 AC9.3 0.30106 "AC9.1 vs AC9.3"
2.882/255.13699 AC9.2 AC9.3 0.55897 "AC9.2 vs AC9.3"
2.882/255.13699 AC9.1 AC9.2 -0.25791 "AC9.1 vs AC9.2"
1.677/255.17378 AC9.1 E30 1.0085 "AC9.1 vs E30"
1.677/255.17378 AC9.2 E30 0.24754 "AC9.2 vs E30"
1.677/255.17378 AC9.3 E30 0.45433 "AC9.3 vs E30"
1.677/255.17378 AC9.1 AC9.3 0.55419 "AC9.1 vs AC9.3"
1.677/255.17378 AC9.2 AC9.3 -0.20679 "AC9.2 vs AC9.3"
1.677/255.17378 AC9.1 AC9.2 0.76098 "AC9.1 vs AC9.2"
0.552/255.17648 AC9.1 E30 -0.11867 "AC9.1 vs E30"
0.552/255.17648 AC9.2 E30 -0.20748 "AC9.2 vs E30"
0.552/255.17648 AC9.3 E30 0.059014 "AC9.3 vs E30"
0.552/255.17648 AC9.1 AC9.3 -0.17768 "AC9.1 vs AC9.3"
0.552/255.17648 AC9.2 AC9.3 -0.26649 "AC9.2 vs AC9.3"
0.552/255.17648 AC9.1 AC9.2 0.088811 "AC9.1 vs AC9.2"
0.707/255.67843 AC9.1 E30 0.38079 "AC9.1 vs E30"
0.707/255.67843 AC9.2 E30 0.61547 "AC9.2 vs E30"
0.707/255.67843 AC9.3 E30 0.69916 "AC9.3 vs E30"
0.707/255.67843 AC9.1 AC9.3 -0.31837 "AC9.1 vs AC9.3"
0.707/255.67843 AC9.2 AC9.3 -0.083694 "AC9.2 vs AC9.3"
0.707/255.67843 AC9.1 AC9.2 -0.23468 "AC9.1 vs AC9.2"
5.393/255.94283 AC9.1 E30 -0.54661 "AC9.1 vs E30"
5.393/255.94283 AC9.2 E30 -0.0042339 "AC9.2 vs E30"
5.393/255.94283 AC9.3 E30 -0.053829 "AC9.3 vs E30"
5.393/255.94283 AC9.1 AC9.3 -0.49278 "AC9.1 vs AC9.3"
5.393/255.94283 AC9.2 AC9.3 0.049595 "AC9.2 vs AC9.3"
5.393/255.94283 AC9.1 AC9.2 -0.54237 "AC9.1 vs AC9.2"
3.668/256.08729 AC9.1 E30 -2.8899 "AC9.1 vs E30"
