"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"2.707/448.10464",-0.016324,-0.0014625,-0.010896,0.026258,0.0043568,-0.0031517,-0.056104,0.0055666,0.013651,-0.030932,0.024192,-0.00079752
"0.940/450.01866",0.014208,0.02571,0.014187,-0.0026243,0.039666,-0.006704,0.016684,-0.028226,0.027171,0.0054316,0.0041264,0.0040181
"2.740/450.75138",0.0363,0.047949,0.0068088,0.0029087,-0.023458,0.00019365,0.0092245,-0.0040328,0.01318,0.040709,-0.019516,0.0043851
"0.610/450.90397",0.0080233,0.010949,0.008218,0.011765,-0.01096,0.0016465,-0.0037813,-0.0077604,-0.011885,0.012551,-0.00091629,-0.002609
"2.885/451.73926",0.027113,0.029624,0.024104,0.0066772,-0.01808,0.013816,0.010676,0.00066517,0.012288,0.0054187,0.0034203,0.0050242
"0.866/452.15371",-0.016561,-0.033122,0.015033,0.0089952,0.013094,-0.019666,-0.017086,0.0048907,0.010906,-0.0012301,-0.012242,0.0020841
"3.144/452.25314",0.032405,0.049173,0.007851,0.019304,-0.032562,0.0012445,0.0082115,-0.0092793,0.0087854,0.051708,-0.015871,0.00014011
"0.610/452.90293",0.012287,0.0064684,-0.00070869,0.007546,0.0059711,-0.0035569,0.0028009,-0.0053966,-0.019706,-0.0025647,-0.00055696,0.0016128
"1.410/455.26174",-0.00016134,0.00086077,0.041182,-0.015749,0.010933,0.025239,0.034349,-0.01203,0.0051493,-0.014666,0.038392,0.0023253
"3.873/455.65931",-0.021244,-0.0074679,-0.024414,-0.0039212,0.049757,0.036999,0.030142,0.014994,0.037075,0.034889,-0.016398,0.00038116
"1.669/456.15468",-0.0099122,-0.011023,-0.004973,0.010142,0.0026397,0.0046537,0.016028,-0.012975,-0.024579,-0.0058916,-0.0013534,0.0009366
"2.792/456.28137",0.024626,0.047905,0.0050675,-0.0069156,-0.028995,0.009669,-0.0078775,-0.0081713,0.019263,0.024044,-0.0019344,-0.0016112
"3.898/456.66742",-0.032237,0.0029991,-0.025056,0.0091049,-0.0046592,0.0028296,0.0099168,0.013586,-0.0049254,-0.010628,-0.024814,0.00079503
"2.818/457.11351",-0.0083318,0.0074804,-0.02036,0.010172,0.021301,-0.012051,0.0072126,0.0072201,-0.018809,-0.032752,-0.0086378,0.0010358
"4.005/457.67344",0.015078,-0.021784,-0.033718,-0.023961,0.0052307,0.02864,0.053604,0.052471,0.012373,0.0062503,0.021917,-0.00029724
"3.110/457.69538",0.031057,0.042494,0.020216,-0.02511,-0.01402,0.02265,-0.0099366,-0.0012601,0.028763,0.030174,-0.0046017,0.0014849
"2.826/457.72585",0.038633,-0.035819,-0.029136,0.034949,0.02745,-0.017482,-0.0040057,-0.0014071,-0.0017684,0.01102,-0.015543,0.00087062
"3.167/457.76455",0.017208,-0.036872,-0.022967,0.019871,0.013587,-0.0028547,-0.0076087,0.0079039,0.01136,-0.001908,-0.012412,-0.0023865
"2.731/458.60389",0.014109,-0.033507,0.014593,-0.0097289,-0.029284,-0.0061785,-0.020498,0.028499,0.0081303,-0.012551,-0.019417,-0.0031371
"2.731/458.93777",0.016798,-0.03111,0.014745,-0.015737,-0.029322,-0.00081279,-0.034336,0.026053,-0.0073979,0.005819,-0.047328,7.0664e-05
"3.154/459.75002",0.045841,-0.024382,-0.025161,0.020633,0.029014,-0.016095,-0.012272,-0.012968,-0.0084942,0.0080525,-0.0082653,-0.001759
"0.826/460.97500",-0.032416,-0.014162,-0.012581,-0.05923,-0.0029907,0.022467,-0.0015295,-0.034513,0.010972,-0.0053536,0.0053463,0.00055862
"1.723/461.11269",-0.020307,-0.0028175,0.0067909,0.011512,0.020839,0.030925,0.0056533,0.0094884,0.030593,0.015824,0.011486,-0.00033675
"2.750/461.57747",0.059088,-0.013238,0.01351,0.0017932,-0.026103,0.028388,0.023255,0.0026536,0.043061,0.019245,-0.029649,-0.00075632
"2.773/462.57731",-0.034097,0.010853,0.0063654,-0.010118,0.0086868,-0.046498,0.015379,-0.013973,-0.017059,-0.01747,-0.059821,-0.00053937
"3.102/462.75306",0.039992,-0.038115,-0.051729,0.037868,0.031808,-0.014133,-0.006637,-0.0036143,0.0058175,0.017812,-0.01333,-0.0018888
"3.149/462.78217",-0.020212,0.0084085,-0.021355,0.0065421,-0.0020404,0.012056,-0.0027938,0.0069321,0.0009205,-0.0044556,0.015311,-0.00028916
"0.816/462.91181",-0.04888,-0.03021,-0.026268,-0.11539,-0.0092877,0.055928,-0.03119,-0.039148,0.010318,0.03061,0.0059806,-0.0058271
"1.012/462.99819",0.046667,-0.036299,0.02429,-0.010491,-0.00010024,-0.031064,-0.018021,-0.030384,-0.0098093,0.019997,-0.0070697,0.0016574
"2.704/463.57460",-0.018061,-0.04199,0.025872,0.012706,0.011968,0.00049055,-0.010007,-0.0090729,-0.013835,-0.011017,0.00043042,-0.0047529
"2.846/463.72220",0.020201,0.040158,0.022416,-0.029138,-0.0090434,0.026736,0.024099,-0.010168,0.0024008,0.021535,-0.0022216,-0.0034594
"2.704/463.90888",-0.020151,-0.042013,0.023153,0.014612,0.01349,0.0055039,-0.018385,-0.013243,-0.0071726,-0.010915,0.0056636,4.616e-06
"2.656/464.08265",0.027817,-0.012884,0.013007,-0.041372,0.02186,0.0014313,0.0086745,0.025835,-0.021241,-0.021253,-0.008979,-0.0013194
"0.890/464.12740",0.016534,0.019695,-0.013759,-0.0069012,0.0074766,0.014397,-0.0030903,0.0066236,0.014155,-0.025701,0.026858,0.0028889
"0.822/465.04796",0.017042,0.01161,0.0025997,0.033031,-0.0027287,0.0012213,0.0063883,0.017619,-0.013032,-0.019051,0.016365,-0.0036099
"2.655/465.08680",0.030115,-0.011161,0.012612,-0.040556,0.021674,0.0015086,0.013473,0.023526,-0.026095,-0.024389,-0.0081812,-0.00073604
"2.869/465.55125",-0.015297,0.013618,-0.011902,0.013047,-0.011575,0.030047,0.017732,0.0022118,-0.029523,0.012006,0.0069999,0.0041468
"3.110/465.68290",0.029412,0.042363,0.011976,-0.015716,-0.014759,0.011172,0.0033857,0.007304,0.0066789,0.014309,0.0045109,-0.00050377
"1.934/466.10550",0.0086035,0.0005257,0.028508,0.009865,0.0091905,-0.017923,0.019932,0.024692,0.00053329,0.0012658,-0.0050081,0.00025252
"4.041/466.67861",-0.0077077,-0.020785,-0.037999,-0.052824,0.01197,0.025271,0.022684,0.015022,0.021956,-0.010375,0.028629,-0.00031512
"0.828/466.98239",-0.028638,-0.017566,-0.0015704,-0.069198,-0.0062904,0.041754,-0.0030727,-0.032746,0.015665,0.0039057,0.011082,0.01229
"2.689/467.05373",-0.039401,-0.001321,-0.014185,-0.024164,0.013708,0.0076232,-0.0072747,-0.000795,0.0015338,-0.0086202,0.04362,0.0036037
"2.806/467.16998",0.008792,-0.012862,0.0076647,-0.0017986,0.027143,0.016477,-0.047543,0.029742,-0.0074682,-0.032996,0.0053846,-0.0028729
"2.814/468.18402",-0.048051,-0.011136,-0.016965,0.0084116,-0.019591,0.020408,0.00056064,-0.00070341,0.012241,0.004297,0.0065228,0.00069257
"0.920/469.32330",-0.020188,-0.024434,0.013982,-0.0048397,-0.010085,0.016436,-0.0034713,-0.020629,0.019648,0.00033155,-0.030642,-0.00077951
"2.822/470.29809",0.024693,0.054222,0.0038611,-0.011953,-0.030313,0.0095623,0.0015394,-0.009549,0.018233,0.042339,-0.016878,0.0021045
"0.956/470.30511",-0.030072,-0.0085621,-0.027981,0.021474,-0.020264,0.012318,0.006692,0.017612,0.011384,-0.00049723,-0.0021492,-0.0034811
"2.858/470.73066",0.019381,0.041299,0.02351,-0.050109,-0.0057195,0.025207,0.0069166,-0.020188,-0.0075007,0.0083742,-0.010872,-0.00059889
"0.962/471.29114",-0.030461,0.011713,-0.048691,0.015418,-0.016877,-0.0030737,-0.0090787,0.02236,0.031903,-0.0030644,-0.0079699,0.0016325
"1.132/471.29427",-0.028103,-0.00048639,-0.017695,0.038195,-0.035456,0.0028221,0.0084126,0.049525,0.012865,-0.010676,-0.022978,0.0052018
"2.927/472.77067",0.029545,0.028322,0.0088622,0.020826,-0.028261,0.025848,0.0117,0.0078699,0.0060991,0.039635,0.0016944,0.0010599
"2.889/473.22480",0.042648,-0.024811,0.0020235,0.00032856,0.022373,0.0019847,-0.00093106,-0.016006,-0.020219,-0.0038255,-0.011903,0.0047148
"2.701/473.61093",-0.01021,-0.012278,-0.0049952,-0.03058,2.9025e-05,0.016973,0.016869,0.051044,-0.024838,0.029823,0.016101,-0.0024368
"4.253/473.68591",-0.010603,-0.0091496,-0.042842,-0.04935,0.034877,0.0096356,0.025003,-0.016647,-0.014787,-0.012509,0.034205,0.003513
"2.907/473.77203",-0.00077554,0.024602,-0.016705,-0.011154,-0.024627,0.024095,0.036087,-0.009228,0.0027248,0.01148,-0.0067251,-0.00014349
"0.867/474.13526",-0.0067988,-0.025124,0.026907,-0.013786,0.025499,-0.015047,-0.0085494,0.015318,0.0048249,0.029582,-0.0021475,-0.0022252
"1.667/474.26816",-0.023802,-0.035874,0.021958,0.010368,0.0064363,0.0090908,-0.013677,-0.01841,-0.0037188,-0.0025257,-0.00042379,0.004403
"2.697/476.53238",0.0021506,-0.0056922,-0.019999,0.0031976,0.065329,0.010497,-0.01281,-0.011864,0.038252,-0.0069127,0.009045,-0.0010492
"2.697/476.86617",0.002175,-0.0011111,-0.019342,0.0013501,0.065393,0.015281,-0.0022269,0.017178,0.028037,-0.0038291,-0.00026563,-0.0022874
"0.820/477.07684",-0.0084235,-0.0097067,-0.030852,-0.02045,-0.025813,0.016996,-0.028065,-0.037742,-0.019284,0.0065132,0.0045899,3.2012e-05
"1.638/478.14294",-0.015145,-0.006613,0.0015037,-0.001376,-0.049388,-0.021267,-0.034263,0.020418,-0.030912,-0.016239,0.0032986,0.0017784
"0.825/479.03642",0.021714,-0.028768,0.006491,0.023115,0.019885,0.011872,-0.012113,-0.021629,-0.016903,-0.01512,-0.02719,0.00090963
"2.719/479.76471",0.031005,-0.028173,-0.018227,0.033559,0.0052084,-0.014075,-0.018167,-0.0044384,-0.00017736,0.021735,-0.017952,0.0037704
"3.060/480.78048",0.021982,0.0063505,0.0058133,-0.04061,-0.0048751,0.029009,0.044183,0.0081854,0.01773,-0.010974,-0.0038246,0.00079507
"1.053/482.95471",-0.0068275,-0.0040605,-0.013645,-0.054728,-0.01896,0.011545,-0.038746,-0.033214,-0.012737,-0.021344,0.01267,1.3677e-05
"1.726/483.09178",-0.016824,-0.010824,0.0057914,-0.017253,0.033163,0.038263,-0.005116,0.022785,0.02484,0.019152,0.0035919,0.0015157
"1.782/483.63379",-0.0097989,0.0017078,0.0082183,0.009613,-0.034592,-0.028608,-0.052059,-0.064414,-0.01252,-0.034789,-0.0081214,-0.0036725
"3.029/483.75382",-0.0020939,0.022066,-0.0024515,-0.021204,-0.013894,-0.012634,-0.0057923,0.013249,0.0096676,0.014473,0.016806,0.00088239
"1.475/484.11667",-0.0014729,0.016065,-0.013466,0.010507,0.011172,0.0016113,0.01771,-0.010812,-0.013625,0.0013661,-0.0043183,-0.00088076
"1.154/484.11671",-0.017515,-0.0016096,-0.016473,-0.029805,0.018213,0.019578,-0.0068998,-0.018507,0.027509,-0.0080608,-0.025939,-0.0032657
"1.305/484.11728",0.018591,0.034461,-0.023614,0.023048,-0.012565,0.016207,-0.023193,-0.0019295,-0.021738,-0.024876,-0.012584,-0.0028863
"2.858/484.55988",-0.0006874,-0.0068456,-0.027083,0.010191,0.017236,0.001036,0.018067,0.0036695,0.012947,-0.0079723,-0.037386,0.00046309
"2.723/484.76544",0.016687,-0.019025,-0.0091104,-0.019272,-0.046421,0.024678,-0.013869,0.010347,0.0045685,-0.0047543,-0.016982,0.00017044
"0.913/486.28455",-0.0024581,-0.031638,0.017959,0.016222,0.0079411,-0.0019489,-0.013808,-0.032826,0.034354,0.0068325,-0.027947,-0.00097197
"3.209/486.33067",0.015037,0.055055,0.013622,0.0034604,-0.046336,0.01987,0.0096992,-0.01722,0.0141,0.040573,-0.020164,0.0031541
"1.055/487.58793",0.0057634,-0.0050569,0.0010248,-0.010537,0.01989,-0.024517,-0.017438,-0.0075517,-0.0089217,-0.012026,0.019683,0.0012943
"2.704/488.68855",-0.021955,-0.0042743,-0.031941,-0.045218,0.020492,0.0098357,0.0070329,0.00068075,-0.00070515,-0.021934,0.01355,-0.0023655
"1.054/489.11324",0.014205,-0.0011746,-0.0090603,0.027264,0.0051738,0.02274,0.0032067,0.0028213,-0.016115,-0.0025904,-0.0078169,-0.00066747
"0.783/489.18724",-0.010093,-0.020645,-0.03249,0.014693,-0.009569,-0.0076466,0.0058506,0.010604,-0.020888,-0.032456,0.0060201,-0.0013488
"2.729/489.75719",-0.0027712,-0.0044989,-0.045837,0.015372,-0.0049556,0.018701,0.015273,0.037435,0.035089,0.01114,-0.032351,0.001684
"0.866/490.10797",-0.016433,-0.018533,0.01839,-0.0049055,0.0016058,0.0081597,0.019826,-0.011714,0.021435,0.033518,-0.0053675,-0.001718
"1.001/490.27689",-0.042604,-0.01327,-0.032004,0.033856,-0.032805,-0.00080401,-0.017697,0.030816,0.049205,0.010781,-0.0036272,0.0039962
"0.923/491.30517",-0.0072,-0.015906,0.0206,-0.011618,-0.0031433,0.014939,-0.020703,0.005984,0.0068423,0.013871,-0.018415,-0.00046211
"2.908/491.75174",0.019576,-0.017562,-0.0031316,0.0026227,-0.046043,0.023782,-0.0092421,0.034368,0.014878,-0.0013707,-0.015408,0.0045268
"2.689/492.12273",-0.0047261,0.0070426,-0.020253,-0.00017375,0.0071692,0.01415,0.016912,-0.023611,0.013181,-0.015333,-0.010488,-0.00062051
"0.912/492.26774",-0.025657,-0.0079516,-0.026262,0.0052469,-0.011267,0.0076177,0.0051013,-0.00064722,-0.0091805,-0.0043385,0.0042183,-0.0029689
"0.819/493.05196",-0.025352,-0.0086157,-0.027313,-0.011615,-0.013038,0.0068213,-0.0074924,-0.026363,-0.0049471,-0.0037435,0.0045863,0.0018621
"2.667/493.08406",-0.018035,0.007898,0.011322,0.0074261,0.036628,0.041879,0.0078648,0.068919,0.020424,0.028362,0.016213,0.0075338
"2.761/493.20566",0.01188,-0.0050807,0.028014,-0.01906,0.030662,0.01228,0.020633,-0.016911,-0.023955,-0.0084575,-0.011968,-0.0033146
"3.102/494.71768",0.0261,0.042651,0.019408,-0.0072198,-0.022832,0.017807,0.0090613,-0.0049976,-0.0017262,0.047704,-0.029053,-0.0012018
"3.093/495.22269",0.020287,0.030101,0.011568,-0.0041925,-0.0055434,-0.056322,0.022399,0.02553,0.034427,-0.032482,-0.08931,0.0056176
"2.845/495.34566",0.0036305,-0.0017658,-0.024298,-0.0014255,0.014537,-0.020014,-0.032123,-0.027927,0.010859,0.018179,-0.00015835,-0.0041025
"1.418/496.09932",-0.0096411,-0.006082,0.010473,-0.0032606,0.014554,0.020154,0.0069567,0.057162,0.022471,0.0050964,0.020277,-0.00066297
"3.079/496.25415",-0.019802,-0.049065,-0.022329,0.026731,-0.00024247,0.030903,-0.020789,-0.010555,-0.013046,0.016861,-0.021493,0.00085761
"2.727/496.83726",0.017417,0.011802,-0.0023669,-0.018468,0.013048,0.020259,-0.026983,-1.3361e-06,0.0060826,-0.007627,0.023255,0.00072947
"2.737/497.08450",-0.045958,-0.024362,-0.027111,-0.0245,0.055167,0.030372,0.0097723,0.020413,0.0039191,-0.011537,-0.021525,0.00040775
"2.354/497.26153",0.015653,0.0092606,0.014916,0.010019,0.01064,0.015034,0.013028,0.0005454,-0.041245,0.010549,0.0040409,-0.0025059
"0.610/498.90721",0.010971,0.0073917,0.011268,0.002724,0.0027075,0.0088637,0.012955,0.010994,-0.010987,-0.012271,0.022165,0.0017994
"1.726/499.06335",-0.023109,-0.008616,-6.3525e-05,-0.011614,0.019486,0.028168,-0.00071906,0.014931,0.033167,0.03482,0.0070847,-0.00085198
"1.051/500.10766",0.010866,-0.012553,-0.029953,0.016153,0.0081211,0.0070486,0.013914,0.018173,-0.025834,0.018469,0.05326,-0.0016664
"3.044/500.29776",0.025057,-0.01564,-0.03046,-0.03327,0.031589,0.0021598,-0.017263,0.011491,0.0060917,-0.015118,-0.021495,-0.0045834
"2.709/500.62065",-0.019786,0.0038986,-0.003135,0.031508,-0.00076335,0.016284,-0.023805,0.031516,0.031472,-0.0057285,0.023305,0.0014709
"2.873/500.62656",0.016407,-0.00095319,0.02352,0.020255,-0.033411,-0.009488,-0.004573,0.025901,-0.014463,-0.0077833,-0.034702,-0.00095763
"2.768/500.74230",-0.047887,-0.014493,-0.0080817,0.0082315,-0.015406,0.028209,0.0029771,0.018503,0.0035379,-0.0027306,-0.016357,-0.0040152
"0.833/501.02607",0.018254,0.0083639,0.015165,-0.043629,-0.011196,0.018448,-0.041884,0.011962,-0.0064105,0.0080803,-0.019706,-0.0026832
"0.868/501.17974",-0.023786,-0.021484,0.0021623,0.017226,0.0037594,0.0010055,0.0098343,0.011099,0.01467,0.014571,0.023011,0.00037548
"0.889/502.08067",-0.0038088,0.010868,-0.020505,-0.0075324,0.028966,-0.0045752,-0.004337,0.016566,-0.035903,0.019165,-0.0034642,-0.00060789
"2.837/502.28781",0.0015923,-0.043566,0.0071814,0.034877,0.0087801,0.014987,-0.025757,-0.012968,-0.0021549,0.028067,-0.0018038,-0.0027418
"2.819/504.25678",0.03102,-0.028437,-0.017477,0.0088867,0.036196,-0.035523,-0.0053263,0.031276,-0.0036371,-0.0013689,-0.042355,-0.0076364
"2.750/506.75294",-0.0052073,0.011164,0.015047,0.0029414,-0.03099,0.0089761,0.020854,0.018527,-0.0052895,-0.027413,0.037758,0.0013013
"0.882/507.12871",-0.010316,0.032639,-0.01882,0.014868,-0.030143,0.015956,-0.0028717,0.00064463,-0.054106,-0.011004,0.0092485,0.004473
"0.938/508.34604",0.0085523,-0.024211,0.030085,-0.018369,0.014178,-0.028541,0.0056835,0.010989,-0.0059472,-0.0018302,0.019137,-0.0013932
"2.714/508.74089",-0.035374,-0.010724,-0.027253,-0.0033563,-0.0038942,0.022725,0.003318,0.015579,-0.0043225,-0.018816,-0.0022877,0.0019617
"0.613/508.89262",0.0012565,0.0071066,0.0040001,0.028536,0.014786,-0.015157,-0.014308,-0.033095,0.031911,-0.023627,-0.023204,0.00078043
"0.819/509.02609",-0.028416,-0.0094743,-0.031014,-0.0087466,-0.0093423,-0.0033018,0.005787,-0.0093438,-0.011426,0.0004403,-0.0046402,-0.0019434
"2.684/510.11648",-0.019853,0.0012677,0.0079694,-0.010498,-0.030898,-0.020997,-0.062805,0.060819,-0.021727,0.016682,-0.0071115,-0.0016912
"2.831/510.77277",0.032307,0.019265,0.019676,-0.014141,-0.018111,0.0019474,-0.0003488,0.0048443,-0.0054982,-0.0012795,0.003623,0.0020543
"0.809/511.02550",0.0082755,0.019167,-0.042471,-0.0078198,-0.01064,0.0097232,-0.02428,-0.0080722,-0.01071,-0.0064783,-0.001374,-0.00075899
"1.051/511.09766",0.014766,-0.0032766,-0.01096,-0.0051566,-0.0072524,0.024994,-0.025323,-0.0018477,-0.032494,-0.0081584,-0.00057348,0.00043158
"2.915/512.94932",0.018838,-0.040801,0.036418,-0.0030113,0.019787,0.0095337,0.0068849,-0.031688,-0.0035781,-0.0042161,0.00044526,0.0012436
"1.368/513.12461",0.032845,-0.014936,-0.00054155,0.0049655,-0.0088122,0.017663,0.021489,0.031962,0.011338,0.009652,-0.019432,0.0019348
"2.682/513.13278",0.0076001,-0.0070935,-0.0068428,-0.016105,-0.036382,-0.020169,-0.030366,0.046269,-0.011794,0.018943,-0.0041838,0.00031784
"3.058/513.27542",0.046048,-0.029633,-0.057886,0.031647,0.034313,-0.02408,-0.014271,-0.01053,0.017011,0.015652,-0.0097249,0.0028504
"0.909/513.35189",-0.048565,-0.027294,-0.025518,-0.10326,-0.0063655,0.074819,-0.059785,-0.068541,0.0081952,0.0046222,0.0047864,-0.014491
"2.866/513.59804",0.050209,-0.054896,-0.0014145,-0.024348,-0.042723,0.051328,-0.015186,0.010477,0.022518,-0.025621,-0.04581,-0.0028407
"2.865/513.93166",0.046831,-0.049436,-0.013607,-0.023717,-0.048484,0.062924,-0.010613,0.015426,0.018056,-0.036546,-0.043279,0.00015578
"3.338/514.27459",-0.023135,-0.028595,-0.019243,0.0075604,0.0051442,0.020634,-0.017246,0.0096725,0.0075311,0.01334,0.024304,-0.0021759
"0.820/515.03499",-0.013994,0.0017902,-0.0075706,-0.025788,-0.022481,0.026755,-0.0093734,-0.024649,-0.014813,-0.023877,-0.011107,-0.00071342
"1.839/515.21167",0.0065059,-0.0083857,0.029398,0.0026601,0.0069939,0.019549,0.029175,-0.027501,-0.011138,0.0062081,0.0076232,0.001068
"2.673/516.08953",-0.023052,-0.0027885,0.014154,0.01732,-0.022506,-0.0052847,-0.023537,0.019658,0.0096403,0.017419,0.039739,-0.0014043
"1.644/516.09923",-0.017725,-0.0061895,-0.0065696,-0.024663,-0.043336,-0.012091,-0.036167,0.019697,-0.020648,0.013699,0.0066585,-0.0024623
"2.799/516.30338",-0.0090186,-0.049221,-0.023209,0.047884,0.011372,0.017215,-0.010867,-0.012277,0.00099802,0.0082206,-0.011192,-0.0015415
"3.698/516.31844",0.00037504,-0.0020398,-0.034059,0.020969,0.0044309,0.0064255,-0.02043,0.019094,0.011777,0.019756,-0.05364,0.00086934
"2.823/516.71830",-0.044064,0.008813,-0.021931,-0.0080179,-0.016693,-0.01425,0.037622,-0.003635,0.01216,0.024462,0.00074605,0.00079015
"2.860/517.77797",0.036154,0.03115,0.015762,-0.0023781,-0.019231,0.0034503,0.017486,-0.035712,0.026584,0.048446,-0.048858,-0.0032379
"1.871/518.12961",-0.010997,-0.021337,-0.0039489,-0.028371,0.01347,0.0070791,0.010244,0.032801,-0.0046278,0.014924,-0.0066164,-0.0025504
"0.777/518.13947",0.024427,-0.003669,-0.012927,0.0013422,0.012772,-0.020452,0.044015,-0.010964,0.031601,0.014137,0.0094225,-0.0017704
"1.054/519.08065",0.014366,-0.0079059,-0.014324,-0.0027095,-0.02442,0.047273,0.0069986,-0.03752,-0.00030008,0.059125,0.080002,0.00040026
"2.747/519.26065",0.027124,-0.020995,-0.046317,-0.016201,0.02882,-0.0045729,-0.020054,0.0074859,-0.00063413,-0.013764,-0.027213,-0.0041148
"0.973/519.51855",0.0096644,-0.0033498,-0.0016327,-0.0065601,-0.012932,-0.039596,-0.029879,0.010644,-0.012677,0.026271,-0.00066609,0.00022142
"1.606/520.11567",-0.00060354,0.015586,-0.0034112,0.0099258,-0.0071056,-0.022713,-0.019493,-0.007191,0.0025849,0.0014394,0.025398,0.0003995
"4.749/520.36487",0.032082,-0.059972,-0.015136,-0.016331,-0.017311,-0.029327,0.0094292,0.0086423,0.035151,-0.0064646,0.014968,-0.0079616
"4.604/520.36492",0.034469,-0.055089,-0.019264,-0.039202,-0.00966,-0.017524,0.0186,0.011417,0.031482,-0.015396,0.012199,-0.00043445
"2.843/520.76817",0.032117,-0.040947,-0.021565,0.032163,0.026313,-0.0042912,-0.011567,-0.013849,-0.0093939,0.022111,0.00014305,-0.0014047
"0.854/521.05519",0.024616,0.013604,-0.028219,0.0086586,0.019121,0.0059145,0.012704,0.012468,-0.021268,0.031607,0.019637,-0.0020271
"0.970/521.14845",0.0034749,0.0049704,0.024044,0.0013364,-0.0053332,-0.022471,-0.0079556,-0.0070623,-0.020015,-0.002117,0.03329,0.0028919
"1.202/521.17174",0.033667,-0.0097228,0.007597,0.03291,0.052365,-0.020691,0.035605,-0.036708,0.02173,-0.0237,0.0043975,0.0039981
"0.827/521.17376",-0.032428,-0.066661,-0.0544,-0.058108,-0.025036,-0.0097134,0.099591,-0.037144,-0.022462,0.019544,0.010579,-0.0044215
"1.217/521.96812",-0.009582,-0.035783,0.013443,-0.0038424,-0.036931,-0.023807,0.015722,0.015803,-0.031859,0.05565,0.0024547,-0.0014018
"1.202/522.17636",0.028227,-0.010889,0.010031,0.031862,0.054519,-0.0045996,0.034679,-0.05063,-0.0060997,-0.025071,0.0081183,-0.00025326
"0.869/523.15980",-0.021608,-0.013611,0.01976,-0.0062206,-0.0029048,-0.014873,0.0038525,0.021169,0.027227,0.00093638,0.017772,0.00089544
"2.767/523.31155",0.020927,-0.027869,0.020725,0.00093164,-0.03163,0.015474,-0.02003,0.021498,-0.014443,-0.029977,-0.03121,-0.001467
"2.885/523.95376",-0.036745,0.027052,-0.019428,-0.0034544,-0.014352,-0.012841,-0.0088951,-0.01535,0.010981,0.0030864,0.01247,-0.0018362
"1.535/524.05866",1.193e-06,0.011799,-0.0018656,0.0072819,0.0091186,0.012956,-0.0075586,-0.00030284,0.043817,-0.020909,-0.012332,-0.00037866
"3.209/524.28628",0.013172,0.053751,0.0054501,-0.0096872,-0.046351,0.022969,0.022667,-0.0116,0.019422,0.031716,-0.021891,-0.0049889
"2.885/524.62139",-0.036683,0.02295,-0.016802,-0.0029879,-0.020518,-0.011674,-0.0048758,-0.011563,0.015176,0.00038378,0.014236,-0.000531
"0.885/525.04612",0.014147,0.041396,-0.011075,0.0076901,-0.035753,0.011504,0.021737,-0.040689,-0.047088,0.024773,-0.023385,-0.0012859
"0.803/527.00494",0.0064928,0.021548,-0.051394,0.015859,0.0018241,-0.011395,-0.0023918,-0.0035275,-0.0020273,0.0064639,0.01277,0.0046574
