Sample	True.blank.start	Single.blank	QC.1	AC9.3_I	AC9.3_II	AC9.1_II	AC9.1_III	pPTGE30_I	AC9.2_I	pPTGE30_II	AC9.3_III	AC9.1_I	pPTGE30_III	AC9.2_III	AC9.2_II	QC.2	True.blank.end
Label	BLANK	BLANK	QC	AC9.3	AC9.3	AC9.1	AC9.1	pPTGE30	AC9.2	pPTGE30	AC9.3	AC9.1	pPTGE30	AC9.2	AC9.2	QC	BLANK
1.346/163.56125	0	0	1936	2168	1857	1846	2717	1692	2014	2048	1600	2096	1873	2411	2096	1991	0	0
2.684/164.07044	0	0	772	1195	1114	1189	1046	831	611	915	1201	1203	584	959	1205	828	0	0
2.177/164.07121	0	0	480	354	516	1214	870	721	952	591	504	730	734	862	954	818	0	0
2.996/164.07171	0	0	4073	4966	7723	2325	2655	5696	1851	4094	6294	2852	4361	1390	2546	3828	0	0
1.345/164.07223	0	0	436087	415000	341337	437458	504994	370552	439511	381617	336827	440467	404852	467382	441779	401641	0	0
0.972/164.89062	0	0	2342	3369	3397	1466	2133	2304	1176	1354	2995	1914	1498	1339	1696	2129	0	0
2.736/165.01926	64	0	1326	830	665	1607	1435	941	1675	1320	1068	1961	1322	1042	1498	1755	0	21.4166666666667
3.027/165.01967	135	66	152	95	62	85	58	88	118	0	130	80	84	867	1414	465	0	66.9166666666667
5.885/165.04058	305	426	400	275	318	454	801	1503	1819	1997	1634	2145	922	622	439	221	235	322.145833333333
0.460/165.04103	0	52	2046	1924	3385	4227	3575	7756	2521	4037	9587	2269	2044	2004	2676	3876	0	17.3333333333333
0.802/165.04184	0	0	1263	908	1243	1402	1087	1172	2433	1602	306	1728	1258	1876	2526	1687	0	0
0.820/165.06659	0	0	1245	1040	1704	1639	2155	1538	767	1010	4170	1522	397	721	404	1093	0	0
2.162/165.06779	0	0	750	845	628	827	858	712	1758	1003	1203	851	1831	1758	1897	1145	0	0
0.814/166.04426	0	0	7613	3467	8229	6166	8819	7636	2042	3747	9247	10896	4172	4588	6520	6140	0	0
2.143/166.04536	0	0	821	173	3410	322	287	680	165	140	6587	340	204	114	188	465	0	0
1.061/166.05175	0	0	4336	1702	546	3322	3698	2043	5144	3955	274	3800	4888	5304	5471	3732	0	0
2.730/166.08813	0	0	1050	1255	2476	443	636	1359	469	1004	1790	450	946	794	582	1707	0	0
0.459/166.97481	453	566	11656	8922	4790	14704	4578	19554	8574	23672	4283	11614	16309	10964	8116	10255	384	467.833333333333
0.960/166.98400	219	253	1400	1354	2056	1444	1364	1889	1730	1404	2344	1481	1401	1324	1773	1491	287	252.895833333333
0.577/167.02081	0	0	13991	13846	8996	11852	10824	12939	12812	13530	5426	8570	16874	10837	10486	10768	0	0
3.535/167.14433	70	175	447	98	0	391	1281	689	112	814	174	827	347	0	891	231	0	81.5
1.793/168.05985	0	0	7827	9262	6845	9347	12047	5456	7648	6148	3023	11455	5180	11035	11262	9785	0	0
0.788/168.06062	0	0	83414	85651	69816	86163	94808	56877	78800	75716	55384	93444	66411	101532	99100	75285	0	0
0.692/168.07678	0	0	4753	3721	3247	4411	5575	5936	5113	3871	3465	5120	5316	6087	5173	4913	0	0
0.571/168.07803	0	1120	13336	11011	11206	18501	18011	12252	14271	13378	14857	15716	11717	13949	11582	13588	0	373.1875
2.734/168.83535	137	64	2344	1995	2059	979	1997	1704	1990	1739	1700	1839	1827	1912	1473	1525	196	132.145833333333
0.619/168.99955	0	0	3496	3504	2232	3344	2670	1866	2668	1642	1530	3301	1715	2087	2657	2443	0	0
0.578/169.01696	0	1126	2730	2485	1738	4613	3376	1722	3810	2213	1551	3540	2809	4370	3481	2927	0	375.395833333333
1.110/169.04442	0	0	10627	7742	12326	14422	18487	11681	8365	8754	12070	14699	5160	9602	10184	10947	0	0
2.069/169.04493	0	0	909	295	971	1500	986	1029	294	553	504	579	172	301	558	522	0	0
2.836/169.08766	0	64	40118	34130	31628	33006	38597	42746	37156	42961	35352	33708	35742	34072	34211	33767	51	38.25
1.045/169.12410	0	0	11606	9685	6958	11936	9917	8766	8325	10892	6213	10686	9642	7432	8482	9942	0	0
3.027/169.83451	68	0	263	140	110	128	226	291	325	195	338	479	334	2011	2065	1525	72	46.5416666666667
0.972/170.03945	0	0	3384	3924	3878	2787	3570	3829	3049	3261	3666	3757	2369	3784	3702	4171	0	0
2.720/170.83246	478	486	3368	2835	2747	2462	2692	2889	2967	2732	2669	3333	2646	2930	2724	2730	195	386.375
3.035/170.83383	490	337	826	829	684	793	793	558	874	916	1010	915	690	2958	3351	1669	445	423.708333333333
0.580/170.94652	0	0	1163	1652	1796	562	617	5938	646	1309	1282	766	1120	693	629	1108	0	0
0.607/170.99509	0	0	2072	1650	3631	1533	1917	2723	1294	898	5591	1425	726	1739	2397	2033	0	0
0.827/171.00664	0	0	1014	1958	1504	1127	1005	1511	1268	1719	1062	922	1757	1044	954	1086	0	0
2.152/171.02286	0	0	311	434	365	942	1146	521	476	659	280	1130	1232	917	894	643	0	0
2.221/171.05961	0	0	317	304	591	608	1738	425	588	378	2050	2128	550	1643	1785	1813	0	0
0.582/171.07759	0	0	1276	1769	1211	2193	1863	716	1776	1136	1198	1842	1310	1512	1649	1131	0	0
2.668/171.10344	124	87	1145	1161	1336	1221	703	1815	460	1055	1239	630	831	395	614	1006	78	96.0416666666667
2.117/172.00782	0	0	1966	737	1003	1373	2515	1480	1391	1458	1227	2498	1087	1168	1863	2317	0	0
0.559/172.01528	0	80	4018	7604	8383	4636	4940	3895	3190	5015	6233	4095	4758	3439	3774	4110	0	26.7083333333333
0.664/172.07048	0	6998	17925	22157	13910	20436	16287	16012	21931	20599	14420	19356	17987	18379	20589	17821	0	2332.54166666667
2.127/172.09805	0	0	1205	921	1543	2283	938	1879	1403	1427	1321	1786	1269	1261	821	1525	0	0
0.820/172.13412	0	0	2166	2785	2494	1726	1835	2399	1945	2669	1232	1670	3053	1422	1514	2029	0	0
2.721/172.83022	266	181	2321	2233	2235	1844	2058	2402	2120	1928	2165	2175	2526	1850	2291	1982	177	207.895833333333
0.577/172.94030	0	0	204	347	255	104	71	1215	137	255	322	124	52	114	124	342	0	0
0.568/173.00859	0	145	22088	21242	4176	21063	17817	11033	31153	19510	1394	25749	37589	31502	25785	17574	0	48.1875
0.451/173.00894	0	145	10715	12167	5738	15960	13092	9367	15570	9066	12048	19883	13438	15720	16201	17577	0	48.1875
2.552/173.02530	0	0	910	869	570	311	361	505	498	550	656	1392	2559	1130	354	790	50	16.6666666666667
0.566/173.09396	0	0	8206	9187	9868	9815	9835	7504	7043	8606	13741	8970	7854	6507	5091	8880	0	0
2.673/173.11856	121	0	585	579	1705	894	814	509	419	501	1108	570	292	285	424	533	0	40.4166666666667
1.344/173.55697	0	1060	2102	1584	1899	1391	1484	1701	1715	1762	1883	1487	1620	1789	1598	1685	0	353.395833333333
0.639/174.02404	0	0	60875	56230	48141	74760	75102	40579	58655	47559	37714	70659	45424	53773	55024	53360	0	0
0.935/174.07685	0	0	1411	1060	565	1582	1916	1725	867	1192	689	1109	1177	1616	1760	916	0	0
0.556/174.07704	0	0	26499	24952	19519	28006	31018	21273	25455	22906	21128	30452	24010	23026	22642	21183	0	0
2.239/174.11387	0	0	1474	795	1716	787	1179	1587	1559	1866	1086	1132	1197	1599	1140	1574	0	0
2.167/174.82825	477	604	1281	2278	1931	2559	2431	1998	1927	2083	3098	2824	2616	2282	3121	3056	740	606.875
0.602/174.97749	0	0	930	776	426	461	670	157	790	718	118	764	488	919	1188	585	0	0
2.266/175.02491	0	0	1599	1189	28	1331	2906	1030	5231	3356	0	5244	3724	5741	4699	3114	0	0
2.460/175.02537	0	0	497	502	0	897	695	446	2453	2187	0	2622	2588	4418	3264	2115	0	0
0.551/175.02539	0	0	45271	31811	8429	45918	45112	33700	78246	34893	2688	65200	79713	48410	41946	37529	0	0
0.573/175.06107	0	82	8666	10282	8513	7030	8222	7968	7536	9240	9639	7674	8240	8525	6928	8170	0	27.25
0.576/176.02719	0	341	4662	5072	5248	4906	5078	3884	5974	5322	3045	4887	6327	4308	5122	4853	0	113.541666666667
0.869/176.03857	0	0	960	448	715	894	1152	1437	737	1149	750	1272	1031	928	754	1149	0	0
0.569/176.09338	0	0	2455	1532	1252	2463	3356	1502	2558	1355	2592	3092	2367	2479	2906	2612	0	0
1.342/176.10315	0	612	971	1301	1061	809	925	597	908	713	1238	1144	1090	786	1363	1012	0	203.979166666667
0.460/176.54439	0	0	212	226	186	611	303	144	700	63	399	472	104	1205	667	193	0	0
0.460/176.92498	0	0	2384	2300	3034	3742	1860	4908	2423	5137	2068	2349	4340	2815	1977	3711	0	0
2.185/176.98135	79	58	976	1000	1466	1458	1267	1189	1194	962	1365	1258	1210	1391	1523	1650	73	69.875
2.020/176.98167	0	0	1720	1314	1871	2056	2237	1963	2470	2455	2256	2597	2536	3084	3665	2979	68	22.75
0.864/176.98169	0	0	4912	4899	5407	4454	4723	5236	4849	4431	5143	5539	4722	5805	5855	5080	0	0
0.626/176.98174	0	0	6097	6688	8449	5148	5225	5290	6873	5444	5848	5524	5792	6595	6481	5771	0	0
0.592/177.04114	0	36	5657	4784	4667	6230	6521	5212	4642	7143	2671	6118	5464	6299	6165	5666	0	12.1666666666667
0.810/177.07627	0	0	905	1055	606	1123	1196	1063	619	954	649	814	1032	931	603	818	0	0
2.119/178.07300	0	0	1262	1024	674	1090	1375	1391	1234	651	408	1086	961	711	844	785	0	0
2.352/178.08766	0	0	406	81	75	56	0	1875	0	358	183	223	148	0	0	147	0	0
0.626/178.97822	0	0	2847	3087	3872	2953	2283	2554	2867	2815	2741	2434	2544	3172	2665	2567	0	0
2.030/178.97845	0	40	364	573	620	493	539	534	1017	1029	973	1165	840	1411	1295	1652	34	24.5
0.867/178.97853	0	0	2407	2177	2661	2357	2370	2374	2105	2209	2260	2240	1649	2075	2301	2201	0	0
0.569/179.05548	0	162	20420	27517	28833	20923	18733	17072	16394	25831	28735	16455	16978	19120	15547	22888	0	53.9166666666667
0.757/179.05660	0	0	1556	2987	2854	1392	692	2488	891	3818	2022	1119	798	1142	868	1291	0	0
0.742/179.50768	0	0	1007	1817	1141	1258	1142	1044	859	1295	1060	1568	1307	1236	1058	1536	0	0
1.062/179.98887	0	0	1117	1900	466	1112	1707	244	1822	1251	231	1718	985	2868	3575	1451	0	0
0.581/180.04301	0	2042	2740	2746	4883	2263	2192	2496	2011	2842	4236	1617	2563	2132	1836	2461	0	680.5
0.744/180.06683	0	0	272390	272360	244212	290540	303252	252306	247412	273589	247590	307922	268761	244440	245466	271613	0	0
0.569/180.52098	0	0	918	628	445	634	1122	569	741	548	353	898	946	960	309	526	0	0
0.568/181.07139	0	141	81618	82254	83204	146068	131513	51570	60820	61737	96529	143065	56242	61732	64897	92371	0	47.0625
2.194/181.09878	0	0	119	224	34	160	355	210	393	148	195	672	70	492	1036	718	0	0
1.060/181.98663	0	0	538	536	142	226	246	67	704	429	0	574	268	1210	1019	711	0	0
0.634/181.99518	0	0	2475	2800	1336	3660	4349	1832	5983	2005	1363	2923	2014	4870	5370	2836	0	0
0.460/182.01284	0	0	3820	1702	3553	3765	4270	8393	2322	5050	8302	3166	2068	1797	3172	3880	0	0
0.585/182.09351	0	203	45757	40330	40938	49992	62583	25764	36269	35375	33333	49388	27393	48203	53280	39063	0	67.75
0.799/182.09428	0	0	3103	2205	1447	3860	4019	3095	3152	3244	1619	3494	3182	3118	2325	3502	0	0
0.686/182.10953	0	2413	4109	3167	3796	2591	3972	3836	3655	3072	4729	3242	4758	3048	3273	4076	0	804.270833333333
2.083/182.17343	0	0	410	793	1358	892	1193	856	663	124	1427	1041	197	670	334	973	0	0
0.864/184.00109	0	0	2242	1990	1732	2834	1917	2443	1896	2726	1197	2410	2251	2079	1846	1896	0	0
0.560/184.00196	0	0	2072	2628	2489	2162	1473	2616	1767	2735	2733	2661	2852	1697	1134	3005	0	0
0.927/184.05437	0	0	3011	2148	1684	1864	2041	552	1358	3883	638	6911	3242	4903	3932	2827	0	0
2.144/184.05503	0	0	1303	156	8518	474	708	2441	39	545	20932	897	141	181	93	829	0	0
0.815/184.05519	0	0	19531	11807	24938	18460	25468	19966	6899	9742	26600	34312	10472	13613	17914	18269	0	0
0.578/184.05959	0	0	1115	1295	1178	1036	1063	1021	1079	958	1374	994	1003	1026	1273	1158	0	0
2.177/184.88613	232	72	839	1014	1362	980	936	852	1075	1117	788	576	470	816	910	646	70	124.458333333333
0.460/184.98555	0	0	3685	6404	2680	6360	2158	9254	4389	11230	2199	6389	7577	6742	4428	5966	0	0
0.552/185.02274	0	0	827	725	711	1081	3253	134	470	355	485	845	76	308	658	648	0	0
2.343/185.02806	0	0	108	143	124	48	48	188	51	96	1566	48	49	70	46	195	0	0
2.735/185.11876	0	61	431	245	188	834	495	472	1033	559	292	1160	831	1068	856	816	0	20.25
0.460/185.54944	0	0	974	345	172	516	1047	72	852	0	811	790	244	1100	946	338	0	0
0.544/185.99440	0	0	522	574	626	454	644	209	415	363	1415	563	434	318	488	628	0	0
0.624/186.03024	0	0	4439	4163	4539	3186	3543	4253	4020	4217	2857	3586	3914	3955	3819	3504	0	0
2.134/186.05691	344	134	1152	801	1285	1031	1560	1670	1107	1211	2249	2022	1434	1230	1413	1288	0	159.25
0.834/186.11360	0	0	5139	2723	2423	5065	7284	3422	4379	2520	3125	6973	2957	5334	5092	4568	0	0
0.585/186.91864	0	0	568	206	203	145	119	1072	147	191	178	164	47	70	74	96	0	0
2.215/186.96609	794	597	842	1232	1684	1773	2076	1717	1827	1502	2940	2089	2074	2347	2614	2211	176	522.25
0.644/187.01102	0	0	795	1090	901	915	630	898	1000	784	801	691	1013	1030	1242	977	0	0
0.989/187.01928	0	0	1867	1418	779	1895	1843	1320	2303	2272	620	2556	2802	3382	2686	2136	0	0
0.574/187.07113	0	84	2852	2338	1056	1561	2096	1885	906	1447	1314	1841	1399	1265	1291	1441	0	27.9791666666667
1.094/187.09750	0	0	2649	2488	500	3544	4688	274	2070	1784	298	2037	1648	1938	1906	2920	0	0
0.948/187.10915	0	0	7079	8226	6515	6915	10058	6374	6830	6976	5642	8542	6851	9208	6425	7751	0	0
0.629/187.11010	0	0	26044	28379	22998	27526	24872	14533	27015	19488	23009	27290	19474	25808	25194	23537	0	0
0.560/187.98882	0	0	704	1060	994	639	831	480	262	583	974	611	673	728	363	722	0	0
0.630/188.03703	0	0	1454	1608	1599	989	926	1660	1594	1429	1037	1150	2023	1524	1452	1423	0	0
0.779/188.04602	0	0	11356	12845	13019	10087	10347	10162	8376	9058	7840	10191	7403	9008	9324	9831	0	0
0.917/188.09313	0	0	4228	3343	2975	2691	2693	3316	3597	3365	2501	3092	3271	3920	3427	2939	0	0
2.214/188.96182	91	348	429	440	498	785	1023	448	544	830	1262	1124	737	1363	1076	1292	0	146.375
0.558/189.00481	0	34	4847	4821	5766	5110	7680	5343	4733	6422	6690	5755	8815	7131	5472	7489	0	11.25
0.560/189.04284	0	0	1722	2970	3916	1836	2253	1913	1715	3103	4829	1731	1629	1499	1305	1359	0	0
1.120/190.09393	0	0	1004	901	1016	963	1120	934	1052	951	705	1298	1072	916	888	1244	0	0
0.450/190.42657	0	0	1405	1765	862	2277	1431	1914	2391	1198	1966	3114	1888	2609	1776	2657	0	0
2.352/190.95398	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	72	0	0
1.369/191.01903	0	0	4537	6250	2450	5096	5761	2789	4337	3305	2393	6388	3035	4350	4480	4633	0	0
6.045/191.01925	0	0	0	0	0	0	56	101	672	446	270	1960	741	2356	2339	1822	70	23.3333333333333
0.562/191.01988	0	29	21173	24896	11505	24154	26585	14154	25863	16956	7817	29421	28256	28098	23065	20595	0	9.66666666666667
0.941/191.01991	0	0	27413	29862	11362	40942	33812	18472	29381	20444	9204	41226	19238	28534	23837	22004	0	0
0.450/191.02047	0	39	324864	337057	162515	467132	375651	287610	462374	282075	322098	598853	371507	476571	488213	458955	0	13
0.569/191.10309	0	111	1724	634	64	166	716	18515	382	2736	280	825	122	640	575	1520	0	37.125
0.577/191.97268	0	0	574	770	423	313	278	1455	632	575	793	256	387	330	325	479	0	0
0.581/192.00016	0	78	1108	1078	1077	903	556	884	886	651	993	496	722	1045	1383	1112	0	26
0.719/192.06982	0	90	15652	20367	28627	13358	15392	22247	10678	17867	16469	13984	15626	9093	9252	16904	0	30.0833333333333
0.544/192.08714	0	1047	453	340	535	446	493	1901	428	961	791	277	366	487	397	594	0	349.145833333333
0.668/192.98861	0	0	2106	1614	1630	2082	1570	1629	1126	1740	1206	2946	1516	1924	1160	1317	0	0
0.567/193.07170	0	39	90804	97884	97245	87042	102902	87310	86203	103190	131916	77268	107443	86071	85560	92013	0	12.9166666666667
0.981/193.07182	0	0	6126	6794	5206	5647	5332	6252	4573	6244	4428	5352	5629	5411	5537	5776	0	0
1.085/194.06747	0	0	2687	1714	1073	2145	1772	1950	1925	2312	753	2248	2104	1736	2282	1910	0	0
2.161/194.08248	0	0	13844	12644	8475	15264	17809	17771	10145	15575	8216	16331	17314	12300	12821	13155	52	17.4166666666667
0.701/194.09365	0	0	23525	22790	13163	20390	21779	20998	23388	35914	8526	27288	27946	30244	23503	23560	0	0
0.460/194.55425	0	0	2524	1373	867	1381	1312	213	1963	132	2279	2906	335	2332	2000	1482	0	0
2.710/194.87768	118	76	1127	910	569	544	534	781	657	490	496	550	474	669	448	700	0	64.7083333333333
0.460/194.92786	0	0	148434	142860	162444	123524	138986	157497	134260	138241	155555	131193	151579	144387	138559	145103	0	0
0.580/194.98878	0	53	2006	1795	3656	1067	1522	10031	1860	2277	3426	1882	1496	1496	1274	2810	0	17.5833333333333
0.541/195.04982	0	1338	1548	2589	1696	3040	3176	2240	1825	1256	3954	2460	3491	2248	2352	2685	0	446.104166666667
0.777/195.06320	0	5451	7452	9723	11249	6357	5850	7435	5894	6546	7335	6425	7739	4699	5274	6444	0	1817.0625
3.055/195.10260	0	0	1079	1207	1203	1236	569	1180	607	1174	471	1264	1080	1059	1497	727	0	0
2.285/195.81002	0	0	389	1132	500	1070	575	1137	837	1083	358	678	631	598	396	394	0	0
0.556/196.01828	0	3887	24583	36345	25352	18524	22323	28678	28359	32536	27639	18762	43152	27429	23612	29418	0	1295.6875
0.591/196.10942	0	39	1534	2031	1505	1642	2278	558	1303	699	1069	1634	1058	977	806	1108	0	12.9166666666667
0.785/196.10975	0	40	374	108	446	242	632	74	333	77	1469	684	84	321	169	278	0	13.3333333333333
0.460/196.92365	0	0	11155	11741	14005	11225	12914	13141	12078	15130	13436	12458	12046	12743	12430	11651	0	0
0.627/197.01234	0	54	2749	2026	1857	2885	2794	2355	2953	2873	1986	2716	2754	2852	3542	2513	0	18.1666666666667
0.958/197.05613	0	0	1073	1532	1130	1751	1958	1225	1229	1813	919	2274	1052	2055	2154	2025	0	0
0.796/197.05802	0	1250	2622	3267	4279	2368	3091	2235	2319	2322	2549	2507	1891	2108	2661	2301	0	416.5625
2.274/197.07555	0	0	4216	4929	5933	5197	8101	3581	3196	5288	5525	8786	3017	3665	4091	4655	0	0
0.680/197.12908	0	2904	3325	4693	5684	5084	4687	4265	4292	4204	5873	3886	5828	3975	3852	4379	0	968.104166666667
1.074/197.12927	0	1322	7903	7109	6082	7888	8709	6092	6809	7443	5239	6529	6695	6771	6093	7351	0	440.833333333333
2.156/197.19402	0	1432	1976	3293	3111	1866	2710	2948	2139	2148	3534	2070	2529	3274	2226	2430	0	477.375
1.110/198.04010	0	0	281	245	563	143	330	1202	47	449	225	179	234	194	91	295	0	0
0.579/198.07563	0	0	33559	34936	46636	35214	31906	30652	34093	36113	37486	30777	34177	36676	35279	34728	0	0
0.755/198.91815	0	0	1035	1941	2097	60	1251	223	1344	110	915	377	170	1430	970	683	0	0
0.560/198.97435	0	66	715	855	1435	786	459	892	467	649	897	499	687	528	738	912	0	21.875
0.610/199.01070	0	0	44664	49000	26803	58570	51317	22013	76821	40675	16919	44368	32029	57710	77933	44385	0	0
2.296/199.05534	0	0	1530	553	776	2025	2959	1760	2286	2317	1401	3227	1594	2973	2387	2785	0	0
0.459/199.07242	0	880	1384	1110	756	1765	1745	469	2574	249	1694	2023	434	2039	1537	1248	0	293.4375
2.523/199.09211	0	0	577	506	490	841	2082	320	629	356	1577	786	300	1109	1347	980	0	0
0.727/200.00243	0	0	411	425	1631	224	458	317	298	142	2111	367	247	175	374	388	0	0
0.761/200.04954	0	0	42733	27377	29048	56176	58788	44223	45350	38373	19256	63887	43000	53021	42614	42661	0	0
0.868/200.05673	0	0	6588	7553	7438	5516	6222	6802	6176	7382	6685	5815	5513	6874	5677	6448	0	0
1.785/200.08536	0	0	688	724	398	547	669	201	288	272	74	1070	202	485	442	359	0	0
2.244/200.16314	0	0	502	333	107	178	226	900	379	1036	70	579	750	377	541	334	0	0
1.377/201.02569	37	191	17499	17908	25725	19870	20367	20640	20770	17594	20109	21788	15975	21524	21584	22838	32	86.3541666666667
2.200/201.02600	2422	2173	24798	24672	30426	23075	25612	23556	23843	23400	25288	24060	23067	25895	24184	25269	2640	2411.75
0.985/201.02601	38	36	43179	45336	53993	48683	47248	45408	46647	42789	59493	50843	40942	52140	57680	53779	0	24.5833333333333
0.626/201.02605	36	1498	87197	103594	124034	87748	94246	94804	113504	101953	110374	98167	111758	117051	126277	115642	92	541.833333333333
0.844/201.02612	0	128	55064	58549	70842	61542	61127	64060	67359	61068	75966	73362	57507	77619	80778	78181	47	58.3333333333333
2.006/201.02619	661	872	28349	29644	29694	33704	35382	37018	41758	45659	43083	44636	40932	55165	59489	58466	1879	1136.9375
1.052/201.12451	0	0	5407	4331	5374	4628	7938	4951	2897	3159	4669	4908	4012	4736	2923	4648	0	0
0.592/201.13559	0	0	5731	5069	3632	9100	6998	5380	6724	4330	4182	7033	4962	5599	7026	4824	0	0
3.107/201.14931	0	0	2665	3088	4365	1308	1551	2114	1510	1463	3238	2481	1447	1115	717	1934	0	0
0.590/202.10801	0	0	418	455	330	1076	637	593	446	631	385	1268	494	618	445	617	0	0
2.134/202.45233	0	0	3116	3130	2083	3836	4061	2962	3149	2808	1872	3578	2330	2935	2790	2953	0	0
0.852/203.02361	0	0	7388	7741	9629	8959	9027	10498	9870	8112	9890	10250	7908	10641	11269	10123	0	0
2.135/203.08360	0	0	682686	600277	488430	719254	753452	599565	636467	607158	480943	831213	727599	765895	680545	654960	0	0
0.550/204.00368	0	0	5208	6204	5998	4591	6423	4573	4564	6179	5476	6357	7084	5345	5032	6233	0	0
0.813/204.00502	0	0	4794	7394	5535	5085	5130	5237	4983	1391	6101	5203	4907	3928	4696	5220	0	0
0.733/204.04019	0	0	10936	12340	12506	13057	13060	10790	9145	9799	8876	8696	9610	12474	10404	11578	0	0
1.347/204.06499	0	0	2728	2754	3445	3502	3505	2342	2864	2495	3094	3069	2856	3784	3226	2483	0	0
0.579/204.08932	0	3902	7293	9162	14013	6873	7624	8215	7735	8773	14471	5794	8515	8037	7314	8843	0	1300.625
0.581/204.97078	0	0	8597	10800	13415	3445	4287	31643	5592	7798	8159	4904	6474	5868	4111	8481	0	0
0.577/205.03401	0	0	561	1021	319	434	544	151	915	612	515	677	1337	990	653	470	0	0
0.774/205.03727	0	0	1840	1149	663	1383	2106	1111	1700	3293	469	3171	5519	2786	817	2052	0	0
3.143/205.12348	0	0	5436	4594	3803	4174	3351	6439	4228	6558	6818	5564	6963	5869	4241	6206	0	0
2.352/205.97877	0	0	0	0	0	0	0	0	0	0	1943	0	0	0	0	119	0	0
0.549/206.00215	0	0	1646	1580	2148	1552	2987	2223	1443	1468	1870	2170	2807	1274	1496	1572	0	0
0.639/206.00317	0	0	12032	13202	11662	11264	8734	7816	10169	14798	5783	9920	11487	10233	8579	9331	0	0
0.777/206.01776	0	0	2531	2619	2183	2037	2125	2504	2353	2298	2709	2716	1767	2285	1779	1712	0	0
2.643/206.03455	0	0	118	0	0	0	0	0	0	0	8668	0	0	0	0	113	0	0
0.602/206.03737	0	55	919	989	1250	708	1326	878	1050	996	1131	750	811	1044	820	937	0	18.25
0.733/206.03820	0	35	5213	2987	3994	3358	4316	3956	3169	3800	3370	2233	2793	3927	3395	3582	0	11.6666666666667
1.100/206.14012	0	0	1079	660	114	1563	836	1361	1163	1406	1355	1530	1092	510	796	1268	0	0
0.460/207.01475	0	0	18502	14387	12817	19062	15344	20230	15299	21693	18614	19131	20289	19985	22628	18739	0	0
0.922/207.08703	0	0	2741	4883	2828	2607	2372	2808	2495	2221	1149	2238	2277	1966	2680	3184	0	0
0.641/207.99963	0	0	3752	4947	3476	3942	3151	2563	3763	5437	1496	3732	3362	3263	3356	2818	0	0
0.594/208.02825	0	1083	2185	4121	1309	1664	1501	1493	3727	1898	1582	1567	2660	2869	3904	2470	0	361.125
0.577/208.05633	0	168	1156	2477	3397	1184	1176	3427	1917	1766	3104	1395	1732	1667	1924	1880	0	55.9375
1.326/208.06122	0	0	44682	32548	30489	61266	57426	40814	48111	44353	26787	57801	35019	42063	45778	46960	0	0
2.335/208.06150	0	0	320	590	339	828	815	636	451	499	206	1228	892	805	574	804	0	0
2.127/208.86364	0	0	209	0	0	0	0	0	0	0	7957	0	0	0	0	222	0	0
0.452/208.94227	0	0	1223	771	264	330	684	224	559	760	558	555	625	251	413	524	0	0
0.617/208.98621	0	0	2175	1615	723	1932	1707	930	3432	1775	51	1773	2948	2865	2181	2184	0	0
0.459/209.03025	0	33	1984	961	3356	2990	2991	5103	1749	2750	6465	1614	1527	1205	2013	3281	0	11.0833333333333
0.807/209.05668	0	0	7458	5910	10944	12133	12635	8974	4340	4755	24073	9326	3016	3718	3346	7323	0	0
0.568/209.06659	0	38	13370	15310	12370	10870	11778	12058	17181	12268	13732	12949	9960	15302	13257	13299	0	12.8333333333333
2.610/209.09541	0	0	249	0	700	0	2372	249	0	0	199	73	100	0	0	305	0	0
3.293/209.15492	185	0	845	221	484	731	680	1122	127	1241	299	857	1432	392	504	781	163	116.041666666667
0.625/210.07469	0	0	11201	10690	11313	9569	9293	12123	10364	10420	9302	9419	11076	10932	10108	11101	0	0
1.061/210.07735	0	0	10089	9984	7055	13554	12950	4801	9034	5289	6269	11586	4968	10760	10051	9877	0	0
1.419/210.08917	0	0	7889	3371	12423	9316	13042	7826	2317	5385	19248	7820	3096	2994	2354	7104	0	0
2.127/210.86085	0	0	590	0	0	0	0	0	0	0	9259	0	0	0	0	335	0	0
0.667/211.00239	0	0	4057	5220	4552	4653	5701	4076	5008	5751	4179	6680	4976	4754	5878	4400	0	0
2.399/211.05426	0	0	1559	1492	1438	1961	3028	1266	2040	939	2442	5181	819	2714	2498	3579	0	0
0.919/211.07196	0	0	4079	3685	3573	3634	6525	2906	3378	4372	3140	5411	3589	3756	3161	4044	0	0
